,index,hash,time,message,buggy
3119,312,e230ee6,2017-11-06 16:18:32,Fix bugs. Now all libxc tests pass,1
3132,324,5eb9b13,2017-11-07 16:52:03,reactivation of abirules tests ( 3 4 6 7 ) + 20,0
3133,434,e2fb53a,2017-11-07 17:03:16,abirules : fix reporting,1
3139,327,111cff3,2017-11-08 11:44:42,progress in DFPT+NC: use of c pointers (save memory)  store magn. in kxc  add vxc,0
3140,328,27748f9,2017-11-08 16:41:19,fix in warningschk.py,1
3143,331,30d6361,2017-11-09 11:58:18,avoid duplicating termcolor. py,0
3144,332,e1e62be,2017-11-09 12:29:42,try to fix encoding problem,1
3144,332,e1e62be,2017-11-09 12:29:42,try to fix encoding problem,0
3145,444,68b5aeb,2017-11-09 14:18:18,easier resolution of the Unicode problem,1
3149,7,ff640c7,2017-11-10 14:50:03,non-collinear phonons at q!=0  partially tested,0
3150,449,53f8bcc,2017-11-10 15:52:45,"Create main executable ""dummy_tests""  to test whether coding error or bad practice are caught by the test farm.",1
3155,454,7b74040,2017-11-10 20:35:44,Merge branch 'abirules' of gitlab.abinit.org:trunk/abinit into abirules,0
3156,455,49befad,2017-11-10 20:58:43,Fix some conversion errors.,1
3162,461,3b9ec60,2017-11-10 21:24:29,Get rid off warning pattern 'Wunused-value' except when intentionally obtained.,0
3163,462,bfd4fee,2017-11-11 05:35:30,Fix typo,1
3167,353,5a2a704,2017-11-11 07:00:24,Update refs for which there is an intentional warning,0
3168,467,970464.0,2017-11-11 07:13:54,Chane (temporarily) the ref for abirules#10  in order to have Jean-Michel fix a small issue.,1
3171,357,f671c3e,2017-11-11 14:52:07,Merge branch 'develop' into _pouillon,0
3172,358,84de797,2017-11-11 15:44:52,Fix typo,1
3176,475,b7b0f8a,2017-11-11 21:38:24,Merge branch 'abirules' into develop,0
3177,476,aa9d3d5,2017-11-12 14:42:02,cplex=2 further modifications for phonons and magnetic field  spinalign flag  ek0 fix to vefiy (wf filtering is not properly working  problem with parallelization for rfmagn),1
3181,480,10929d3,2017-11-14 13:55:34,Had to duplicate code in libpaw (this is a shame),0
3182,481,22f5cdf,2017-11-14 14:54:56,Error in pawxc (new version),1
3191,111,a9ff3ae,2017-11-14 23:34:11,Merge branch 'develop' of gitlab:trunk/abinit into develop,0
3192,112,9f2f478,2017-11-15 12:09:04,added error checking for allocs  and enabled finite doping calculation in eph routines,1
3197,376,fbddeeb,2017-11-15 18:44:28,Adjust a ref file (passed->succeed),0
3198,493,6a235bb,2017-11-16 08:31:36,Try to fix portability issue,1
3217,512,fbe89bb,2017-11-17 09:21:13,Implementation of the G0W0 @ scHybrid(planewave) completed. To be debugged.,0
3218,19,a82d951,2017-11-17 10:21:08,Minor fixes  now compile.,1
3218,19,a82d951,2017-11-17 10:21:08,Minor fixes  now compile.,0
3219,20,a8b5099,2017-11-17 10:56:28,Fix definition of usefock inside setup_sigma. Now tests libxc[41:74] pass or succeed.,1
3221,516,4b5a908,2017-11-17 13:53:37,rot method (3)  cplex=2 case finilized,0
3222,517,263c2dc,2017-11-17 15:28:55,Set up final test. Also found one bug. Not yet working.,1
3234,396,e2eff3e,2017-11-19 07:31:12,Apply make abiauty,0
3235,525,ecc438f,2017-11-19 10:45:45,kinetic energy bug for rfmagn resolved,1
3247,535,68bb9a8,2017-11-20 23:40:24,vxc noncoll debug and cplex=2 in progress,0
3248,38,2d7df1b,2017-11-21 01:03:16,problem with definition of bxc  the sign is missing,1
3253,116,05dcf1c,2017-11-24 10:17:44,tentative space group recognition with non collinear cases too,0
3254,117,684cf4c,2017-11-24 14:15:06,bug in loop ordering for trialafm,1
3258,121,1fb31ee,2017-11-25 00:29:49,unify usage of spinatred and start adaptation for symmag operations on the spin vector alongside symrel,0
3259,38,bc2f29b,2017-11-25 13:27:07,Write a2ftr to EPH.nc  add autoparal section in eph  fix bug in call to complete_gamma if nsppol=2,1
3263,40,bdf6976,2017-11-25 16:28:45,Merge remote-tracking branch 'origin/invalid_close' into eph,0
3264,10,cd2fad6,2017-11-25 21:03:40,Bug correction in 67_common/setvtr.F90 for constrained mag. moments  the loop on ispden was from 2-->4 instead of 1-->4 (line 616). This does not affect the automatic tests.,1
3265,540,0cbd5f7,2017-11-25 21:53:33,Generalize the GW@hybrid(planewave) coding to the different ways to specify the hybrids. Also finalize a new test v7#68  and upgrade libxc#44.,0
3266,44,7f3dfd0,2017-11-25 22:12:57,Update input libxc#44 to HSE06. However  the PW and KS do not agree at the level of HSE06. Still a bug.,1
3277,548,91929d0,2017-11-26 23:31:36,Final (?) tuning of tolerances  for graphene.,0
3278,125,e37aaeb,2017-11-27 00:07:03,fix initialization of has_canting,1
3281,55,1e5512f,2017-11-27 07:26:44,(Re)generate documentation,0
3282,55,22726eb,2017-11-27 09:28:02,Fix typo,1
3284,126,a117187,2017-11-27 11:41:34,missing logical test. Do not commit after midnight.,0
3285,41,905f54c,2017-11-27 14:03:56,Fix autoparal in eph,1
3294,562,f0fb453,2017-11-30 13:34:01,debug the fit process (remove the minus) and update test,0
3295,64,509559e,2017-11-30 16:08:38,Fix a bug related to the ordering of atoms in Fock,1
3299,66,42a929b,2017-12-01 16:57:18,multibinit: add tolerance to the fit process and update ref,0
3300,68,0c65cd0,2017-12-02 20:54:52,non-coll q-dependent magnetic field works for n^1 and mz^1  problems with mx^1 and my^1  to test Kramer's degeneracy breaking,1
3304,72,b66266d,2017-12-04 17:29:07,add cutoff with the size of the supercell in the fit,0
3305,12,5d598fc,2017-12-04 18:15:56,Correction of a bug for magntization constraint in the collinear case (only one component of the potential was updated with the constraint). Small beautification/extra comments in calcdensph.F90 and mag_constr.F90 and change of the reference file of v7/Refs/t05.out (the final result is the same  only the starting energy is different than the previous Ref file with the bug).,1
3309,575,0df3dd9,2017-12-05 10:48:44,debug bound process,0
3310,576,474dd63,2017-12-06 08:33:14,Bug with large number of atoms ...,1
3312,578,949abd7,2017-12-06 15:42:10,Add tests for DEN interpolation if SCF,0
3313,579,1111c97,2017-12-06 18:15:35,bug corrections for LDA-1/2,1
3318,84,3b575a8,2017-12-07 13:02:57,Merge branch 'develop' of gitlab:trunk/abinit into develop,0
3319,86,2b23864,2017-12-07 16:52:59,bug correction for parallelism with LDA-1/2,1
3320,87,966038e,2017-12-08 10:38:47,Merge jzwanzig/develop into _jzwanzig,0
3321,87,e2aba47,2017-12-08 11:10:51,fix for new NAG 6.2 ( from MT ),1
3328,594,5efc706,2017-12-08 15:47:36,Improve the documentation for wfmix,0
3329,4,f0f3d2a,2017-12-08 15:53:11,Fix typo,1
3329,4,f0f3d2a,2017-12-08 15:53:11,Fix typo,0
3330,596,c35c764,2017-12-08 16:00:01,Fix typo in doc,1
3331,92,00b681d,2017-12-08 16:05:46,add test v8/t32.in for LDA-1/2 calculation.,0
3332,6,dd7a083,2017-12-08 16:05:57,Fix args of scf_history_init,1
3333,92,bd94212,2017-12-08 16:14:10,update builder abiref_nag_6.2_openmpi,0
3334,7,2cbf1ba,2017-12-08 17:35:15,Fix missing declaration,1
3340,96,898720a,2017-12-11 13:18:19,debug mpi scatter,0
3341,98,a6ef81f,2017-12-11 13:29:24,bug correction for the farm test,1
3342,98,9291045.0,2017-12-11 14:00:50,"Replace ""tribe"" by ""relevance"".",0
3343,99,5b9c7a9,2017-12-11 14:27:00,Fix the case where there are more than 10 tests that use one input variable  but none in the tuto list.,1
3348,102,80a9d11,2017-12-11 15:53:56,higher tolerance in dpft tests,0
3349,11,ba2ad39,2017-12-11 16:03:27,Fix bugs. Now test v7#69 executes properly with simple mixing and wfmix=one (so  no mixing ...),1
3362,116,37719f5,2017-12-14 10:59:13,Merge branch 'relevance' into develop,0
3363,117,c24128c,2017-12-14 13:13:17,Update the reference files for identification of problems wit test abirules # 3 4  6  7  10  20,1
3363,117,c24128c,2017-12-14 13:13:17,Update the reference files for identification of problems wit test abirules # 3 4  6  7  10  20,0
3364,118,d2266f5,2017-12-14 13:32:29,debug unit problem for some output files (bug found on petrus_nag_5.3_openmpi),1
3375,639,ef00a89,2017-12-15 22:22:24,Merge remote-tracking branch 'remotes/trunk/develop' into develop,0
3376,640,89490d9,2017-12-15 22:29:53,fix problem with abirules tests 3 & 4,1
3384,138,0dcb3c1,2017-12-19 00:02:11,+q/-q static case debuged  dbg flags cleaned  todo: check tests and fetch news from trunk,0
3385,138,d2c3630,2017-12-19 03:50:35,Fix 'CHARACTER expression will be truncated in assignment' problem,1
3385,138,d2c3630,2017-12-19 03:50:35,Fix 'CHARACTER expression will be truncated in assignment' problem,0
3386,17,fefb229,2017-12-19 03:54:38,Fix 'CHARACTER expression will be truncated in assignment' using the same fixes than in v8.7,1
3386,17,fefb229,2017-12-19 03:54:38,Fix 'CHARACTER expression will be truncated in assignment' using the same fixes than in v8.7,0
3387,18,0fe1e8c,2017-12-19 03:59:29,Fix 'Same actual argument associated with INTENT' like in v8.7,1
3389,143,da4eb65,2017-12-19 04:09:31,Merge branch 'hotfix-8.6' into _hotfix,0
3390,144,f9777fa,2017-12-19 04:18:44,Fix more 'CHARACTER expression will be truncated in assignment',1
3392,649,0091bd4,2017-12-19 04:23:59,Merge branch '_hotfix' into abirules,0
3393,21,c56c3ca,2017-12-19 04:26:34,Fix 'Character length of actual argument shorter than of dummy argument',1
3401,155,556c01f,2017-12-19 10:36:19,Merge branch 'abirules' into develop,0
3402,156,998c604,2017-12-19 14:15:32,fix abiref_debug conf for new abirules,1
3406,22,67c4a9c,2017-12-19 16:07:34,Import modifs from JMB  in order to allow the bot abiref_gnu_5.3_debug to test abirules #3  4 and others.,0
3407,160,a3bd320,2017-12-19 17:23:34,Fix the problems for abiref_debug,1
3446,696,0b83fcc,2017-12-22 21:03:14,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0
3447,25,d9d4ac1,2017-12-22 21:21:09,Fix minor problems : src/66_wfs/dotprod_set_cgcprj.F90 pass abilint,1
3447,25,d9d4ac1,2017-12-22 21:21:09,Fix minor problems : src/66_wfs/dotprod_set_cgcprj.F90 pass abilint,0
3448,26,c4c6b20,2017-12-22 21:53:57,Fix several typos.,1
3448,26,c4c6b20,2017-12-22 21:53:57,Fix several typos.,0
3449,27,ba3b315,2017-12-22 21:54:38,Fix several typos,1
3457,707,8952dfe,2017-12-24 07:04:39,Apply abilint,0
3458,35,aabe761,2017-12-24 09:29:23,Fix minor problems  so that compilation is OK.,1
3459,37,526823c,2017-12-24 09:37:50,Now test v7#69 executes correctly.,0
3460,38,0b49dc9,2017-12-24 09:45:35,Fix typo,1
3461,39,75a2b47,2017-12-24 17:41:22,Create new routine cgcproj_cholesky.F90 . Generalize dotprod_set_cgcprj.F90. Adapt wf_mixing.F90.,0
3462,40,45fde22,2017-12-24 18:11:13,Many small fixes (typos  declarations ...). Now cgcprj_cholesky passes abilint.,1
3463,713,9b8a773,2017-12-24 18:23:22,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0
3464,41,4686a91,2017-12-25 07:29:37,Fix typos.,1
3472,722,90da3ef,2017-12-25 10:59:19,Merge branch 'wfmix2' of gitlab:trunk/abinit into wfmix2,0
3473,50,f29a2d0,2017-12-25 12:11:44,Fix several things for wfmix with PAW,1
3492,742,49b4d84,2017-12-26 06:41:23,Merge branch 'tuto_nuc' into wfmix2,0
3493,71,2e9939e,2017-12-26 07:22:40,Fix problem with the indices in src/66_wfs/lincom_cgcprj.F90. Check is now working.,1
3503,81,c118521,2017-12-27 19:20:21,Finalize use of nbandhf instead of nband_k. Also make test that the mixing of wavefunctions ins not made when paral_kgb is activate  or when extrapwf is activated.,0
3504,81,5638b7f,2017-12-27 21:11:36,FIx minor issues,1
3506,84,6217721.0,2017-12-27 22:23:44,resolved conflict with Sergei branch (list of new automatic tests in tests/v8/__init__.py),0
3507,85,aca2828,2017-12-28 09:13:23,Fix allocation problems of cprj's. Update test v7#71. A clear speed up is now observed with wfmix 1.3  PAW case.,1
3514,9,507de81,2017-12-30 00:16:45,there is a folder on Psps* dir,0
3515,10,7932ddd,2017-12-30 00:32:24,fix path problem...,1
3517,91,4973824.0,2017-12-31 07:32:37,Merge branch 'wfmix3' of gitlab:trunk/abinit into wfmix3,0
3518,768,ee68d4d,2017-12-31 09:37:59,Fix minor issues  so that abinit compiles.,1
3519,769,3.745e+62,2018-01-01 08:19:03,RMM DIIS algorithm for wf mixing is now coded (for insulators  though).,0
3520,94,da067a6,2018-01-01 08:22:42,Minor fixes  to pass on the test farm.,1
3522,96,d8dd0b9,2018-01-01 11:20:35,Nex test v7#72  for RMM-DIIS a for wavefunction mixing,0
3523,773,5915728.0,2018-01-01 11:29:57,Fix in t72.in,1
3530,102,0e8a4dd,2018-01-10 11:27:26,Merge remote-tracking branch 'sergei/dfpt_noncoll' into dfpt_noncoll,0
3531,780,604a6c5,2018-01-10 14:28:38,fixed timab bug in src/66_wfs/getgh1c.F90,1
3552,120,9841c3e,2018-01-12 11:36:55,unused vars test reference updated,0
3553,122,1aef7ad,2018-01-12 12:03:11,potential solution of compilation problem on petrus and ibm8,1
3555,124,0769f6d,2018-01-12 15:09:33,slight change of accuracy in v67mbpt[t51] to make it pass all the tests,0
3556,124,b0e2d1c,2018-01-12 15:24:42,merge fix with latest Sergei's branch,1
3570,5,10d1948,2018-01-15 10:53:14,Update ref,0
3571,6,b18c062,2018-01-15 10:59:24,Test fixing,1
3574,129,e163a84,2018-01-15 16:05:21,Created a routine to compute the 'full' perturbed wavefunction with dfpt and iscf<0,0
3575,138,f8bdfd9,2018-01-15 17:11:57,New automatic tests for DFPT noncollinear with E-field perturbation (t75:t77)  the perturbation direction has been reduced to only [100] to speedup a bit the time length of the tests  Bug correction in dfpt_nstdy.F90 (replace rhodummy by the actual densities),1
3577,130,edd30dc,2018-01-16 23:32:06,added missing arguments to full wannier_setup 2.1 interface,0
3578,140,1df771b,2018-01-17 11:57:07,bug fix for xccc (option=0) in case(1) (ixcrot=1) of rotate_back_mag_dfpt,1
3581,132,d11e1d1,2018-01-17 15:00:07,accept inversion+AFM spin flip as operation in symfind. Check with Marc. Also in future if negative determinant operations are allowed in PAW spnorb  these reference files will have to change,0
3582,133,9b0ccf0,2018-01-17 17:31:17,fixed no afm for single atom. May have eliminated case with AFM+mirror plane case. Should check theory and add a test if necessary,1
3603,15,6e6912c,2018-01-24 19:05:55,Improve chebfi/paral_kgb/bandpp default values,0
3604,147,231a5a8,2018-01-25 09:17:19,Before updating year 2017 to 2018 in the copyright  fix the remaining 2016 (upgraded to 2017),1
3617,157,2adec8b,2018-01-29 06:19:35,Initialize v8.7.4,0
3618,139,a6ae9c0,2018-01-29 17:15:06,Merge with trunk: still an error in nonlinear routine (maybe problem with xc term),1
3618,139,a6ae9c0,2018-01-29 17:15:06,Merge with trunk: still an error in nonlinear routine (maybe problem with xc term),0
3619,140,989b59c,2018-01-29 17:56:54,Merge with trunk: problem with pawmkrho at compilation,1
3619,140,989b59c,2018-01-29 17:56:54,Merge with trunk: problem with pawmkrho at compilation,0
3620,848,9ffe75b,2018-01-29 20:12:32,Fix bug in mkphdos introduced in gitlab version (PJDOSes do not sum up to TOT_PHDOS),1
3623,851,f33fbfb,2018-01-30 14:22:11,Set msqd terms to zero if < tol12,0
3624,852,11413d9,2018-01-30 14:22:58,Fix long line,1
3626,141,8dcdca0,2018-01-30 18:43:12,Some corrections: compilation OK,0
3627,25,654017f,2018-01-30 19:30:05,Fix reallocation error,1
3629,142,08cc00b,2018-01-31 14:50:07,Merge corrected: nonlinear OK,0
3630,26,c0ffcc5,2018-01-31 17:40:12,Divide in 2 a too long error message,1
3631,857,5006138.0,2018-01-31 17:58:26,abirules-t04 reference changed : 2 lines have been displaced (strange),0
3632,858,8300199.0,2018-01-31 19:39:01,improve error msg in case of PAW overlap,1
3646,872,b85d3b1,2018-02-04 07:30:57,Remove unused args,0
3647,44,5f1283d,2018-02-04 07:33:41,Remove unused args. They have been removed in all routines that do not belong to modules  and for which there is no CPP directive problem.,1
3648,44,adeaa33,2018-02-04 10:48:47,chern_number fully working  needs beautification and test,0
3649,45,7880bd6,2018-02-04 21:33:43,Fix bug in delta_weights if degenerate tetra,1
3653,47,2fd10d6,2018-02-05 05:52:21,Merge branch 'hotfix-8.6' into _torrent,0
3654,47,75c7551,2018-02-05 06:47:50,Fix merge,1
3658,881,2e8a257,2018-02-06 10:49:39,update multibinit tests,0
3659,882,20bc013,2018-02-06 11:07:31,remove unusable variable and small bug fixed,1
3666,58,356ab03,2018-02-07 19:17:36,Improve fulfilment of abirules,0
3667,889,c008c15,2018-02-07 19:27:55,Suppress unused args. Fix problems in doc for orbmag.,1
3679,50,97a3926,2018-02-11 15:08:47,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,0
3680,51,bf35c55,2018-02-12 21:34:34,Fix conflict,1
3698,18,e4bd44c,2018-02-14 12:37:07,Update Ref of this unstable test,0
3699,911,3447844.0,2018-02-14 12:37:38,Fix problems due to prior suppression of unused args,1
3699,911,3447844.0,2018-02-14 12:37:38,Fix problems due to prior suppression of unused args,0
3700,75,c700ab9,2018-02-14 13:11:06,Modifs to pass with abiref_nag_6.2_openmpi : modif nstep for libxc#72  prevent testing paral#25&30   fix problem with shape mismatch for mpiio#42.,1
3709,154,31b1e86,2018-02-15 10:42:33,looks like port to complex objects inside recip_ylm works...,0
3710,155,db159c9,2018-02-15 12:29:57,fix cut3d atomic charges and spinat direction for v5/16,1
3759,106,ac84092,2018-02-21 08:56:55,Unused args removed,0
3760,106,a25de8e,2018-02-21 09:58:37,Removed one more unused arg. Fix a bug.,1
3768,115,8574268.0,2018-02-21 15:56:38,ABI_UNUSED cannot be used in m_libpaw_libxc.F90,0
3769,116,436ea4d,2018-02-21 16:07:03,Fixed run-time errors caused by the PSML 1.0 -> 1.1 API change,1
3769,116,436ea4d,2018-02-21 16:07:03,Fixed run-time errors caused by the PSML 1.0 -> 1.1 API change,0
3770,115,e99b0e2,2018-02-21 16:07:03,Fixed run-time errors caused by the PSML 1.0 -> 1.1 API change,1
3771,955,56d45aa,2018-02-21 16:15:12,Merge branch 'psml-new' into '15-new-psml-api-is-not-supported',0
3772,119,86b7f7d,2018-02-21 16:16:10,Fix bug,1
3778,124,b830c46,2018-02-21 21:04:29,Remove more unused args,0
3779,125,67e1dd7,2018-02-22 06:26:21,Fix typo,1
3780,126,3b5c1ea,2018-02-22 06:54:20,removed more unused args or treated them properly,0
3781,127,adb5741,2018-02-22 08:38:42,Fix non-removed args,1
3790,180,6d52bed,2018-02-22 15:48:08,add test v8[15] for the bound process,0
3791,136,87617d2,2018-02-22 19:00:28,Fixed a wrong sign in the derivative of the spherical hermonics for f orbitals. This should affect BSE and chi (for GW) calculations.,1
3802,145,15d02ca,2018-02-23 13:31:53,Merge tag 'start-8.7.4' into 15-new-psml-api-is-not-supported,0
3803,983,9.2e+38,2018-02-23 14:28:16,Fixed glitch in psp9in,1
3805,148,f134877,2018-02-23 22:13:47,Remove unneeded ABI_UNUSED,0
3806,149,366a7da,2018-02-23 22:31:02,Fix conflicts,1
3816,156,809dce4,2018-02-25 08:49:12,Final update of check_list,0
3817,20,a9f3ab2,2018-02-25 11:16:07,Bug fixed,1
3819,158,d2df35c,2018-02-25 14:58:10,Suppress duplicated ATLAS section,0
3820,160,d3d75fa,2018-02-25 17:06:57,Fix typo,1
3828,27,e5dee57,2018-02-26 11:59:16,Begin to polish md lessons,0
3829,1008,34bae55,2018-02-26 12:30:21,"Fixes for new bots  - add enable_gw_dpc=""yes"" for atlas_gnu_7.2_fb  - rename atlas_intel_18.0_paral to atlas_intel_18.0_openmpi (confusion with cronos)",1
3830,1009,7.7e+97,2018-02-26 13:17:19,Still working on lessons,0
3831,1010,966df01,2018-02-26 13:40:24,"fix typo : remove all "" in the new bot sections",1
3838,35,ded3efd,2018-02-26 21:31:54,Finalize image migration,0
3839,1017,5c3f4e5,2018-02-27 08:24:05,Fix abirules and timana,1
3840,1018,c6406ef,2018-02-27 09:13:48,Remove ABI_UNUSED since not available for structure type and furthermnore it does a copy which is very bad for structure ! So I'll change abirule's ref.,0
3841,1019,d288ee0,2018-02-27 10:29:54,Fixes,1
3843,40,730b722,2018-02-27 11:35:15,theory,0
3844,41,7f02e38,2018-02-27 12:27:55,Fix,1
3845,42,697852f,2018-02-27 14:33:09,Regenerate abiref database with betterbib  migrate to new version,0
3846,43,b7d47d8,2018-02-27 18:50:11,fix typo on builder name,1
3872,67,a6a435d,2018-03-02 12:04:30,Remove obsolete mkdocs code,0
3873,69,297800.0,2018-03-02 16:59:50,Fix problems reported by Michiel,1
3887,82,7e+52,2018-03-03 01:03:44,Deprecate wikilings without namespace,0
3888,82,ae52cd4,2018-03-03 02:03:38,Fix links,1
3888,82,ae52cd4,2018-03-03 02:03:38,Fix links,0
3889,84,f060c24,2018-03-03 02:27:12,Fix links,1
3894,88,5b21ca6,2018-03-03 13:56:18,Use wikilinks for pdf files,0
3895,89,16f15ac,2018-03-03 15:19:09,Fix internal links (generated_files),1
3896,1072,67e5439,2018-03-03 16:19:41,Remove remaining 'generated_files/' links,0
3897,1073,31a3a6d,2018-03-03 17:04:37,Fix internal links  remove site_url in mkdocs.yml,1
3899,94,f72bc6a,2018-03-03 18:21:27,Convert spacegrouphelpfile.html into md + html table,0
3900,95,d15771c,2018-03-03 20:18:12,Minor fixes,1
3903,98,460f26b,2018-03-04 02:39:34,Integrate README_ files + ac examples,0
3904,99,78d126a,2018-03-04 13:10:09,Fix links  add new entries to Variable,1
3915,108,4b1949b,2018-03-05 21:29:13,Add workflow diagram for rf2,0
3916,109,825532d,2018-03-05 23:36:25,Fix invalid escape seq in py string,1
3925,119,53f1334,2018-03-06 14:33:45,Final cleanup,0
3926,119,b710cbf,2018-03-06 14:59:17,Fix indentation,1
3935,1107,21ea48e,2018-03-07 05:26:32,Activatee the new weights only if nqshift is 0.,0
3936,186,bf724a7,2018-03-07 09:27:31,comment for possible problem with thermal supercell,1
3940,65,66e8f73,2018-03-07 15:51:34,Start to play with the *.md files.,0
3941,66,e0818ec,2018-03-07 18:33:25,Fix warnings encountered with mksite.py WARNING: Don't know how to handle wikilink token . Also  miscellaneous fixes.,1
3946,1116,2df2400,2018-03-07 21:14:04,Implement the correct determination of new_wght,0
3947,1117,31a192d,2018-03-07 21:35:17,Report on the problem encountered with Ifort 18.0 .,1
3947,1117,31a192d,2018-03-07 21:35:17,Report on the problem encountered with Ifort 18.0 .,0
3948,73,9334b54,2018-03-08 00:34:42,Fix wrong displayed value of Fock fraction when using customized hyb_mixing(_sr),1
3949,73,2000000000000000.0,2018-03-08 00:36:52,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into develop,0
3950,74,dc84c14,2018-03-08 00:52:26,Fix the display issue for the range-separation parameter,1
3952,1122,fa46d30,2018-03-08 06:06:12,Merge branch 'develop' into _henrique,0
3953,77,8a9ddd3,2018-03-08 06:08:35,Previous fix was not fully correct.,1
3953,77,8a9ddd3,2018-03-08 06:08:35,Previous fix was not fully correct.,0
3954,78,0f8b92c,2018-03-08 12:50:39,Two modifications to bypass problem with new weight switch.,1
3961,85,1bfd3ac,2018-03-08 17:30:35,Document brav=-1,0
3962,86,e1e1642,2018-03-08 17:47:39,Fix typo,1
3964,89,95138bd,2018-03-08 18:32:08,Synch metavars in netcdf files,0
3965,89,821a583,2018-03-08 22:29:14,Fix typo,1
3982,10,4a04d0a,2018-03-12 15:39:45,Change the way spinat is taken into account in initrhoij.F90,0
3983,105,87f7eb7,2018-03-13 00:40:12,Fix invalid escape sequence,1
3983,105,87f7eb7,2018-03-13 00:40:12,Fix invalid escape sequence,0
3984,107,5574d65,2018-03-13 20:57:01,Fix edit on github link,1
3988,190,bd712f7,2018-03-14 20:41:37,seems to be a working version with spectral Allen/Eliashberg function. Need to commit it even if this will make clashes with Matteo updates and cleaning of m_phgamma,0
3989,109,025cbf3,2018-03-15 01:09:24,Fix links to robodoc,1
3998,119,06d52b9,2018-03-16 10:59:23,"Translate ""tribe"" to ""relevance"" whenever needed.",0
3999,120,fe78f37,2018-03-16 11:22:36,Fix incorrect directories or other typos.,1
4003,123,a48a810,2018-03-17 06:30:20,Merge branch '_gmatteo' of gitlab.abinit.org:trunk/abinit into _gmatteo,0
4004,125,46679a9,2018-03-17 07:09:55,Fix issues in the .md files  linked to the message of JMB.,1
4004,125,46679a9,2018-03-17 07:09:55,Fix issues in the .md files  linked to the message of JMB.,0
4005,125,ceddc6d,2018-03-17 09:01:05,Fix of a subset of borken links detected by linchecker.,1
4014,133,35c40dd,2018-03-18 15:43:22,Improve docs,0
4015,135,d425205,2018-03-18 16:25:24,Fix problem with tdepes_2 . Also define depes_4_plot_bs.in.,1
4017,136,6e34f1a,2018-03-18 17:04:15,Update tdepes_4 input and output files,0
4018,138,c4d3c03,2018-03-18 17:29:24,Fix typos,1
4018,138,c4d3c03,2018-03-18 17:29:24,Fix typos,0
4019,138,09d5b8d,2018-03-18 18:18:34,Fix problem with tdepes_2,1
4025,12,bf7640b,2018-03-18 21:37:46,add spin dynamics source code,0
4026,145,938aa37,2018-03-18 21:45:11,Miscellaneous fixes.,1
4049,195,d25cd54,2018-03-21 08:58:10,Merge tag 'start-8.7.7' into Multibinit,0
4050,196,df52368,2018-03-21 10:32:51,fix typos from merge,1
4058,201,f39a606,2018-03-22 15:54:20,too long line,0
4059,16,1f91912,2018-03-23 07:57:21,Fix the problem in plot_bs.py script  as well as address of this script in tdepes.md file.,1
4061,18,bce88e9,2018-03-23 10:21:35,Restore the master (v8.7.7) in develop,0
4062,19,76cc798,2018-03-23 10:27:37,Fix problems with tdepes tutorial and Samuel's script.,1
4064,21,66c6214,2018-03-23 10:58:33,Merge remote-tracking branch 'github/master' into develop,0
4065,22,ca09613,2018-03-23 11:05:12,Fix the problem with the weights in temperature_final.py .,1
4074,31,f570585,2018-03-24 13:25:02,Move inupper to m_fstrings,0
4075,32,f4c976c,2018-03-24 13:26:50,Seed is inout. Wrong interface in m_use_ga,1
4077,34,014a241,2018-03-24 14:46:35,outwant  outxml and outqmc are now modules,0
4078,35,2.088e+89,2018-03-24 14:54:05,Fix typo,1
4090,46,bb3d22f,2018-03-24 17:08:18,abilint,0
4091,47,335dfaa,2018-03-24 19:50:09,Fix robodoc warnings,1
4106,62,6ce1dcd,2018-03-25 19:52:48,Add m_bessel module,0
4107,63,b3ba462,2018-03-25 20:08:20,Fix typos,1
4107,63,b3ba462,2018-03-25 20:08:20,Fix typos,0
4108,65,7bafed8,2018-03-25 23:25:42,Fix robodoc warnings,1
4114,71,388844a,2018-03-26 15:12:39,abilint,0
4115,72,21a0c60,2018-03-26 20:55:36,Fix robodoc tag,1
4116,72,15db058,2018-03-26 22:24:04,Continue to correct links.,0
4117,73,aa7dcbf,2018-03-27 08:52:10,More link fixes,1
4119,204,c983f66,2018-03-27 15:45:44,add generate_training_set routine,0
4120,74,6413068.0,2018-03-27 15:49:50,Fix different links,1
4121,75,5b98748,2018-03-27 15:51:46,Move xred2xcart and friends to m_geometry,0
4122,76,a793fcf,2018-03-27 16:03:34,Fix Allen1996 reference,1
4122,76,a793fcf,2018-03-27 16:03:34,Fix Allen1996 reference,0
4123,205,bab53e8,2018-03-27 16:25:45,abinit: fix bug related to the new supercell_latt input,1
4124,77,2b6648f,2018-03-27 16:32:40,Begin to group procedures in 41_geometry  won't touch spgfinder code,0
4125,79,a9032bc,2018-03-27 18:14:10,Fix bigdft compilation,1
4128,82,12f63a3,2018-03-27 21:49:31,Polish docs,0
4129,83,1e477a2,2018-03-27 22:06:56,Change site_url  fix new bibtex entries,1
4131,84,d5ecd99,2018-03-28 00:35:34,Gather eig/occ routines in m_occ,0
4132,86,7fe419b,2018-03-28 00:45:29,Fix typo,1
