Document Title,Abstract,Year,PDF Link,label
0e786ec,Merge remote-tracking branch 'upstream/develop' into beauty,2018,,
f06a24d,Remote Sai2002 that was there twice.,2018,,
a0f9edd,Moved 27_linalg to 29_linalg to satisfy dependencies,2018,,
7a88a80,Merged 29_linalg into 28_numeric_noabirule to fix circular dependencies,2018,,
c5bff91,Fixed defs_datatypes not available when building 43_wvl_wrappers,2018,,
cd52ad3,Updated stale references to m_abilasi and m_blas,2018,,
97160000.0,Moved 66_wannier->71_wannier and 68_vdwxc->66_vdwxc to solve circular dependencies,2018,,
f572488,Restored the optional character of TRIQS,2018,,
5e909e5,Fixed small inconsistencies related to k-points,2018,,
dcfd7ac,Fixed undeclared dependency of mrggkk,2018,,
7d3e105,Merge branch 'release-8.8' into _biederj,2018,,
bcc1b83,Fixed missing dependency of 44_abitools on netcdf,2018,,
470ece9,Merge cote/beauty/e94e into _cote,2018,,
6a6af6c,Fix problem with Sai2002,2018,,
bde40d5,Merge fgoudreault/develop/6a09 into _cote,2018,,
2ddeadf,Fixed missing dependency of macroave on 44_abitools,2018,,
e43b919,iMinor modifs.,2018,,
21f16f6,Fix by Matthieu of the problem https://forum.abinit.org/viewtopic.php?f=10&t=3872,2018,,
7d35253,Merge branch 'develop' into _cote,2018,,
970fc4c,Update ref file due to commit 21f16f,2018,,
b46d9af,Merge branch '_cote' of gitlab:trunk/abinit into _cote,2018,,
5341c25,Merge cote/beauty/f06a into _cote,2018,,
62c57a9,Replace homebreq by homebrew,2018,,
b87669a,Merge remote-tracking branch 'remotes/origin/release-8.8' into _cote,2018,,
ea8a936,Finalize conflict resolution.,2018,,
9cdb798,Merge pouillon/split-prep/2dde into _pouillon,2018,,
6fec2bb,Fix problems for robodoc,2018,,
120f2bc,Fix lines too long,2018,,
c4c5114,FPE fixed,2018,,
25cdbb6,Update ref,2018,,
7fc3a77,Revert change made to test since there were not activated before,2018,,
6065219.0,Adjuste tol with respect to results,2018,,
d72bbd5,Fix if then else,2018,,
d8c6d1b,Merge remote branch 'origin/tdep_test' into tdep_test,2018,,
41eade3,Fix i/o error,2018,,
53ea4a6,Fixed failing 'make distcheck',2018,,
b1f507e,Merge pouillon/split-prep/53ea into _pouillon2,2018,,
52a5f19,Merge commit '120f2bcc2' into _pouillon2,2018,,
87b6781,Merge biederj/tdep_test/41ea into _biederj,2018,,
5d77ec4,Simple update of date,2018,,
3a4fa41,Fix non-existent 20_datashare,2018,,
6156601.0,Apply make abiauty. Fix some missing continuation characters in first column (abirules).,2018,,
7ab2578,Subtract 57_iopsp_parser from the control of abiauty.,2018,,
f1e90a8,Add possibility of LDA/GGA+U calculation (without spin polarisation in the functional) (usual calculation are LSDA+U or SGGA+U). Need still to modify double counting and compatability with DMFT.,2018,,
a85c873,Allow DFT+DMFT calculation to be compatible with usepawu=4 (ie use non magnetic Exc) Need to create another keyword not related to usepawu.,2018,,
383123b,Correct condition for dmft_dc is usepawu 14,2018,,
942659f,Update references in cRPA after BUG correction.,2018,,
6fd35ca,Update cRPA tutorial (to take into account bug in the calculation of J).,2018,,
bf458bf,Typos and still working on the cRPA bug on J,2018,,
d66b0d3,Typos and bugs,2018,,
fbeeffc,Suppress comment in pawpuxinit,2018,,
eb705e1,Update Refs for some cRPA tests,2018,,
4e016d9,merge with trunk.,2018,,
f667064,modify non_magnetic_xc in m_pawpsp,2018,,
2e66f0b,Update vtorho after makemake,2018,,
7325b9d,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018,,
c6f9186,Initialize v8.7.7,2018,,
df1b190,Finalize merge,2018,,
4f707c1,Add correct double counting for usepawu=4.,2018,,
1f2e2b5,Update tdepes.md,2018,,
1f91912,Fix the problem in plot_bs.py script  as well as address of this script in tdepes.md file.,2018,,
18345a9,Come back to 1f919,2018,,
bce88e9,Restore the master (v8.7.7) in develop,2018,,
76cc798,Fix problems with tdepes tutorial and Samuel's script.,2018,,
66c6214,Merge remote-tracking branch 'github/master' into develop,2018,,
ca09613,Fix the problem with the weights in temperature_final.py .,2018,,
e6e2392,Move acrossb and rotmat to m_geometry,2018,,
2f1f806,prt_cif  prtposcar --> m_crystal,2018,,
e08faa5,Move matr3eigval and matrginv to m_abilasi,2018,,
d540ec8,Move sbf8 to m_special_funcs,2018,,
dbcb603,hermit --> m_numeric_tools,2018,,
2024fa9,abilint,2018,,
fe4882c,uniformrandom --> m_numeric_tools,2018,,
22ccf88,ctrap and findmin moved to m_numeric_tools,2018,,
f570585,Move inupper to m_fstrings,2018,,
f4c976c,Seed is inout. Wrong interface in m_use_ga,2018,,
4be7f90,abilint,2018,,
014a241,outwant  outxml and outqmc are now modules,2018,,
2.088e+89,Fix typo,2018,,
59ba252,abilint,2018,,
b0be99b,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,
551b78a,mv kramerskronig to m_numeric_tools,2018,,
4e7a588,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,
9e6e2b0,Fxi typos,2018,,
bc248b0,fixsym --> m_geometry,2018,,
1b55275,Create m_parser module with low-level tools,2018,,
9f14354,Move appen/importxyz to m_parser,2018,,
b2cb232,Move parsefile to m_parser,2018,,
98abdd5,Add missing import,2018,,
f26d105,Move write_var_netcdf and create_ncfile to m_nctk (deprecated),2018,,
bb3d22f,abilint,2018,,
335dfaa,Fix robodoc warnings,2018,,
6f537eb,Convert geometry wavefunctions and noncoll into markdown,2018,,
6ee3e66,Remove obsolete scripts,2018,,
3b988aa,Move find_getdtset to m_dtset,2018,,
24b9d45,Move jacobi and lubksb to m_abilasi and deprecate,2018,,
a8b9c93,ludcmp must be public,2018,,
c0c4921,Move symkchk to m_kpts,2018,,
a8d8ea4,Move cspint to m_numeric_tools,2018,,
8360c0b,Move INTRPL to m_splines and deprecate,2018,,
346a1fb,Delete intrpl,2018,,
f7a84bb,export cspint,2018,,
df8f7a4,Move blow_pawuj to pawuj_utils,2018,,
ffad41f,Move overlap_g to m_cgtools,2018,,
6f15555,abilint,2018,,
2210543.0,Remove interp,2018,,
6ce1dcd,Add m_bessel module,2018,,
b3ba462,Fix typos,2018,,
7bafed8,Fix robodoc warnings,2018,,
cf8a8fe,Minor changes,2018,,
e079a8b,Increase tolnlines in v5[40],2018,,
b84999c,Group memana routines in m_memeval,2018,,
11ea19f,Add missing import,2018,,
c315a75,Encaspulate aim procedures in m_bader.,2018,,
388844a,abilint,2018,,
21a0c60,Fix robodoc tag,2018,,
15db058,Continue to correct links.,2018,,
aa7dcbf,More link fixes,2018,,
6413068.0,Fix different links,2018,,
5b98748,Move xred2xcart and friends to m_geometry,2018,,
a793fcf,Fix Allen1996 reference,2018,,
2b6648f,Begin to group procedures in 41_geometry  won't touch spgfinder code,2018,,
a9032bc,Fix bigdft compilation,2018,,
3e4a343,DOI of a 1998 did not work. Gave working URL.,2018,,
d6f11ab,Move metric to m_geometry,2018,,
12f63a3,Polish docs,2018,,
1e477a2,Change site_url  fix new bibtex entries,2018,,
8226ca7,Move zerosym to m_fft,2018,,
d5ecd99,Gather eig/occ routines in m_occ,2018,,
7fe419b,Fix typo,2018,,
7e22be9,Create m_angles module for low-level tools,2018,,
2606b20,Fix typos,2018,,
03a9c0c,Move chkprimd and dhkdilatmx to m_geometry,2018,,
fb3f11a,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,
eefd630,export dist2,2018,,
c01f756,Version for buildbot,2018,,
88dd42e,Merge remote-tracking branch 'remotes/amadon/develop' into _amadon,2018,,
29f8f94,Fix bigdft compilation errors,2018,,
03a5373,Some fix of the documentation for developers/,2018,,
09fab58,Clean the PortabilityNonRegression topic.,2018,,
013ea2d,Merge remote-tracking branch 'remotes/gmatteo/mkdocs' into _gonze,2018,,
d0616eb,Move dzgedi and dzgefa to m_abilasi and deprecate,2018,,
1f74884,abilint,2018,,
c99d43c,Modularize tddft,2018,,
edceb44,Fix typo,2018,,
da16248,Merge branch '_gonze' into develop,2018,,
e8066f1,Fix typos in doc,2018,,
c79306f,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018,,
8a44264,Increase tolred in v8[69],2018,,
547c78f,Move symg and getkpgnorm to m_gsphere,2018,,
df0dca0,Include getmpw  getph  kpgio  kpgstr  getcut  mkkin  ph1d3d in new module m_kg,2018,,
99938a8,Version for buildbot,2018,,
1752b9d,Move dotprod_vn to m_cgtools  create m_suscep_stat module,2018,,
694d8bb,Move testsusmat to m_dtset,2018,,
292276a,abilint,2018,,
7da2599,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018,,
10c3ed8,Fix compilation error,2018,,
5e9e59b,Mov chkdpr and chkint routines to m_parser,2018,,
a6724a6,Abilint,2018,,
c0e8cbe,Add section on pseudos and spherical harmonics to theory notes,2018,,
8b86031,Remove deprecated wikilink syntax  enforce namespace  add bibtex entries,2018,,
4075f01,Deactivate search bar,2018,,
4d5a8dc,Begin to group procedures in 64_psp,2018,,
1fb761c,move vhtnzc to psp6cc,2018,,
c50bc40,Group fhi routines in psp6in,2018,,
cd30351,Move clnup routines to gstate,2018,,
a975d7a,Move routines inside cgwf,2018,,
aeef3f1,abilint,2018,,
9552ca4,Merge remote-tracking branch 'remotes/gmatteo/mkdocs' into _gmatteo,2018,,
90aadfb,Progress towards the finalization of v8.7.7 .,2018,,
8c509e2,multibinit: debugged the fit process and add headers to the routines,2018,,
068baf9,multibinit: add check in the fit process for strten,2018,,
6cef01b,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
951c596,multibinit: add option in order to fix some coeff in the fit process,2018,,
c9ccd38,"Commit of a new directory ""input-web"" in the directory doc  to manage input variables with ABINIT features.",2018,,
50f40d1,2 files removed in doc/input-web,2018,,
f1ffd58,Update with input-web,2018,,
736df84,multibinit: add single file for the xml and new generator of coefficients and update ref,2018,,
daa0def,multibinit: print rprimd in column in the XML and update ref,2018,,
c9b9d0c,small fix in the MPI of the fit process,2018,,
86fbb31,small debug for farmtest,2018,,
304b0de,add distribution of the memory for the fit process in MPI,2018,,
857ab3c,small bug fixed for farmtest,2018,,
755565b,Merge trunk/develop,2018,,
fc8dfba,modification of pawpsp for LDA-1/2 calculation,2018,,
ee48e94,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018,,
5e36608,modification for LDA-1/2,2018,,
36fe3f8,Add mdtemp in HIST file since it can be usefull for post-process,2018,,
7f43940,mise à jour temp_tddft dans playground,2018,,
8c5072b,Merge remote-tracking branch 'trunk/input-web' into input-web,2018,,
5c42117,Put back the archives (will be suppressed later),2018,,
5bb4eae,Merge remote-tracking branch 'trunk/input-web' into input-web,2018,,
7d27527,ajout de abiref.bib,2018,,
d2e883d,nettoyage input-web et playground,2018,,
2820a9d,"Update Abivars.jar : compacted the ""Default"" box.",2018,,
b8bb10f,Merge branch 'develop' into input-web,2018,,
6a24ba0,Issue python abi_yml2html.py,2018,,
16b0f81,Allow links to be created automatically from content of template. Also mv DOC_EFIELD_BEC_DIEL to documents.,2018,,
dc9e9ec,Copy the needed files in the new playground.,2018,,
c607fef,Create yml_templates  read yml_templates/template_varhtml.yml,2018,,
ab72083,Code the treament of varbas.html . Not yet debugged.,2018,,
4a70269,improve memory distribution in the fit process of multibinit,2018,,
e5a49fa,Merge branch 'input-web' of gitlab:/trunk/abinit into input-web,2018,,
c2bb412,A first version for generation of varbas.html from varbas.ylm is working.,2018,,
1baac62,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
7e0bbc3,add v8[13-14] automatic tests for the fit process of multibinit,2018,,
cd7dbcb,Reordered methods writing the DDB.,2018,,
78c4d5e,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
5450e7a,création des fichiers temp_recursion et temp_Wavelets,2018,,
7db11d0,debug fit process of multibinit and update refs for tests,2018,,
e131d18,Use the file sections.yml as a generic file to contain all information on specific var* files.,2018,,
7f0398d,Write a function that read a yml file  with proper treatment of the echo.,2018,,
e25f659,"The writing of the ""normal"" var* files is rationalized.",2018,,
2e27a29,"Complete the sections.yml file with the ""default"" section   complete the definition of the Section class.",2018,,
5a1a1f2,add paral test for the fit process of multibinit,2018,,
f525ac4,Now works on the test case sections.yml  containing default. Should be more tested  though  allowing to overwrite the default..,2018,,
a763c6b,Defined ddb_hdr_type and some of its subroutines.,2018,,
844dd15,respfn now initializes a ddb_hdr and calls ddb_hdr_open_write,2018,,
36a1b3c,"Use the getattr function instead of my ""extract ..."" function (suggested by Matteo !)",2018,,
fd57331,Merge remote-tracking branch 'remotes/jollet/input-web' into input-web,2018,,
364633.0,Upgrade the playground to the modifs made by François.,2018,,
da0b7d9,Fixing too many deallocations.,2018,,
fbdb574,Fixing deallocations.,2018,,
a960b7f,Still fixing the deallocations.,2018,,
1551fdb,Again  fixing deallocations.,2018,,
bcfcb69,Fixing deallocation...,2018,,
d903c9a,Creature comfort make it painless.,2018,,
773ed76,Debugging...,2018,,
c31cee8,signs of life,2018,,
915f301,Now the specials.html is generated like the var*.html files.,2018,,
e2b0505,Fixed bugs,2018,,
5b21d05,"Start to simplify the ""topics"" section.",2018,,
925b630,Clean !,2018,,
43602ec,Simplify,2018,,
3b79c8a,Simplify again,2018,,
d9aa85d,Simplify !,2018,,
bfe3d44,Simplify,2018,,
c309c7b,Simplify,2018,,
0cea3a3,Explain better the content of the sections.yml file.,2018,,
ef0c924,add paral test for the fit process,2018,,
c2ae76b,Initiate the new generation of topic files,2018,,
82d8cb5,add constraint to the tests related to the fit process : HAVE_NETCDF,2018,,
c8752a3,Looking for signs of life.,2018,,
e2373d9,Born in a diamond mine,2018,,
8a23f46,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
ff96395,Fixing non-ascii characters.,2018,,
97b289c,quick fixes for the new paral tests,2018,,
3cb5ca9,Continue to work on the automatic generation of the topic files,2018,,
01809b0,Debugging ascii problem.,2018,,
934d7b3,The automatic generation of the file topic_DFT+U.html file seem to work.,2018,,
21053ef,topic_DFT+U.html and topic_hf.html are now OK,2018,,
dfb9160,Generates the list of topics automatically using the new implementation.,2018,,
0df0fe6,The new machinery to treat topics is now in place. Need translating the old files  and then cleaning the script (old sections are still generated !),2018,,
f05c397,Initialize v8.5.2,2018,,
4b8bac3,Merge branch 'develop' into input-web,2018,,
3b49f61,Constitution of the table of content flexibility checked.,2018,,
d99b7c2,"Remove references to ""sec3"" for input variables and to ""sec4"" for input files",2018,,
1fef02d,"Add the possibility to have an ""Examples"" section.",2018,,
b99c6b3,Transfer list_of_topics.yml to yml_templates,2018,,
d6469f8,Start to update the doc/input_variables directory,2018,,
d9c0182,mv tests_dirs.yml -> yml_templates/tests_dirs.yml,2018,,
9208729.0,The new mechanism should be working correctly in doc/input_variables,2018,,
a404bd1,Fix,2018,,
7e6fc8f,Big upgrade of the generated files.,2018,,
a1c046a,New topic files automatically generated.,2018,,
b0c738a,Made topics visible.,2018,,
b2559d1,Minor modif with spaces,2018,,
2149a1e,Minor fixes,2018,,
8a8062d,Minor fix,2018,,
c38a65b,Remove the old playground_OLD directory,2018,,
dc53b2c,mv the playground directory to playground_OLD2,2018,,
d163f70,Create the new playground (for bibliography),2018,,
3e730d0,Clean the scripts  start to suppress the old mechanism,2018,,
2bc4061,Continue the cleaning,2018,,
a676566,Remove tocontent_header for topics  not needed anymore,2018,,
39248f2,Minor fix,2018,,
b936314,Clean the automatically generated directory,2018,,
80b50f3,rm xc.html,2018,,
9f0e1f7,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
df6c662,Minor modifs,2018,,
053125d,Transfer abi_yml2html.py to yml_files (as well as other needed file),2018,,
a293020,Problem solved.,2018,,
a1ed350,Suppress the html_template directory  and perform additional cleaning.,2018,,
2ab3d76,Fix minor problem with abi_checks.py,2018,,
ddff785,modification of m_pawpsp.F90 for LDA-1/2,2018,,
9707328.0,commit avant merge Xavier,2018,,
d8a456b,Straightened the content of specials yml file.,2018,,
85f8b0d,Merge remote-tracking branch 'trunk/input-web' into input-web,2018,,
1c13ce4,Define list_topics_class.yml . Now  most of the data are outside the script.,2018,,
86a1363,Debugging libpaw.,2018,,
4b7cf68,still debugging.,2018,,
d2c3ef7,Reverted m_pawtab,2018,,
3b0490a,Sweeeeet home alabamaaaa,2018,,
f84107f,I'm a liar don't doubt my sincerity,2018,,
5d693da,Minimal,2018,,
12b53f2,Bla bla,2018,,
ba809a9,Meh,2018,,
3d09017,Debugging decoding.,2018,,
676d7a2,debugging libpaw,2018,,
622df06,ajout des fichiers topic_,2018,,
ef180ae,Still debugging m_pawtab,2018,,
0f8d43e,Merge remote-tracking branch 'remotes/jollet/input-web' into input-web,2018,,
7d76df3,Add many files in the yml_files directory  from the playground,2018,,
554e717,Files have been transferred from playground to input_variables,2018,,
0814fd9,Archive the latest playground.,2018,,
122403a,Merge biederj/develop/8a23 into _biederj,2018,,
a19cd1d,small fix in fit process (remove coeffs supperior to 1E10),2018,,
fc01350,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
bee2e8c,Reverting.,2018,,
3b5323a,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
6e2259c,Gave up on pawtab_copy and used a cheap replacement.,2018,,
b3dbcf1,Replaced several calls to ddb_io_out with the functions of ddb_hdr.,2018,,
2eef72a,reorder some routines in 78_effpot and update all the routine headers,2018,,
22a06dd,creation du fichier topic_PIMD + liens vers les inputs tests,2018,,
bc023a6,Suppress the old playgrounds. Also fix minor issues.,2018,,
70e13fd,Automatically regenerate the topic files. The list_internal_links.js is now cleaned.,2018,,
da05c3b,Create a python reader of bibtex file  also writer of yaml (just to test).,2018,,
91c8201,Added option argument fullinit to ddb_hdr_open_write,2018,,
c0f4f44,move find_bound from m_effective_potential.F90 to m_phonon_supercell.F90,2018,,
a737881,"Replace ""newtopic"" by ""topic""",2018,,
97c2c03,Fix newtopic to topic.,2018,,
e96c5a5,multibinit: add possibility to read ASCII MD file,2018,,
a683176,The script abi_bib2yml.py also produces now the file abiref.txt  for checking purposes. Also  the abiref.bib has been straightened : e.g. the IDs now all use four-digits years.,2018,,
d42a9f0,iMore verifications done by abi_bib2yml.py . Treatment of phdthesis  masterthesis. Also some fixes in the initial database.,2018,,
6c46e7c,Merge amartin/develop/e96c into _amartin,2018,,
70ea13b,Create first version of generate_doc.py  that should replace abi_yml2html.py in the future .,2018,,
8f507ac,The new script generated_doc.py reproduces the previous automatically generated files.,2018,,
9084fd0,Clean and simplify,2018,,
add73d1,Define paths for yml and html files.,2018,,
c042e90,"Create new directory ""topics""",2018,,
6bb0af1,Use shorter names for the directory (html_automatically_generated => html_generated),2018,,
c9fce34,add README.md files,2018,,
3b49237,Activates the change of directory,2018,,
6d0ccb8,The splitting seems OK. Tests have been done.,2018,,
5105d7c,Able to read and treat the bibtex file.,2018,,
73a1526,Store the body of the bibtex items. For later reordering without modification.,2018,,
ea0af22,Successfully made use of ddb_hdr for reading and writing. Need to clean up.,2018,,
e3d7edd,Corrected the reading of usepaw in the DDB.,2018,,
83419de,Fixed a test.,2018,,
c82e60b,Fixed reading ntypat.,2018,,
83c11ae,Printing debug information.,2018,,
96ca26a,debugging,2018,,
7fce3e1,Properly initialized nblok,2018,,
e79fc8b,Removed debug printing.,2018,,
aaf42f9,The generation of the bibtex.html files is OK.,2018,,
46b133b,The bibliography.html is now generated.,2018,,
bc29071,Remove unneeded files,2018,,
8b6039c,Correct the place for list_topics_class.yml,2018,,
f0fc931,Fixing abirules and robodoc.,2018,,
981a60e,Cleaning up.,2018,,
35cb4df,Clean,2018,,
e45a79b,Minor formatting modifications.,2018,,
2b4ea70,Complete the bibliography database with papers mentioned in the acknowledgment section.,2018,,
646debd,Treatment of the French accents. Not fully succesfull ...,2018,,
913c5ed,Activate automatic creation of links to bibliography.html file.,2018,,
a2d48cc,Complete references in PIMD topic.,2018,,
976f1cd,Many small corrections  as well as start to constitute the list of backlinks.,2018,,
219b5af,The list of backlists start to work. Formatting to be corrected  though ...,2018,,
e7f8995,Rearranged several subroutines.,2018,,
4b3cac1,Fixed some more stuff.,2018,,
6538e2f,Fixed reading 3rd order derivatives.,2018,,
0fb6b34,Fixed thmeig,2018,,
2.67e+243,Treat specials characters correctly.,2018,,
ec06877,Save fold2bloch results in netcdf format  add cut3d option to convert from Fortran to Netcdf,2018,,
34c5daa,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into fold2bloch,2018,,
f7d1f2b,Fix command line interface for fold2bloch,2018,,
c6ff8d2,This time  the accentuations are treated correctly.,2018,,
3522673.0,Fix many small problems in both the bibtex and the python script.,2018,,
a13da6a,Reorder the abiref.bib,2018,,
c375f78,Introduce alphabetic labelling in bibliography.html file. Fix minot issues in abiref.bib.,2018,,
6353cc2,Clarify+clean the directory structure inside the doc dorectory. Also set up README.md files.,2018,,
3dc7c9c,Corrected argument declarations in thmeig.,2018,,
cf1ddfe,Fixed call to crystal_init.,2018,,
e67f6b0,Debugging,2018,,
8c4bca4,Temporarily reverted functions ddb_from_file and rdddb9 for debugging.,2018,,
2a5d42f,Made use of ddb_hdr more carefully in rdddb9 to find bug.,2018,,
02574a6,Reverted again.,2018,,
f0d2926,Coded the section on references in each topic  However  does not work yet ...,2018,,
500ce59,Fix bug. The accented characters are OK again.,2018,,
74481c8,Constitute a function bibtex2html,2018,,
14c3cc4,Use ibtex2html to improve the reference section of the topic files.,2018,,
7391852.0,Trying to sanitize cyrstal initialization.,2018,,
611c562,Hopeless attempt to evince the cause of the bug.,2018,,
a8d368a,Reverted a bit more in anaddb.,2018,,
1a4e7ed,Change the location of the symbolic link to tests (to ease further compatibility with the Web delivery),2018,,
3b03dea,Passed mpi communicator to ddb_hdr_open_read.,2018,,
21f51ab,Fixed a typo.,2018,,
9d5bb68,THe lesson base1 is generated automatically. However  links are not yet correct ...,2018,,
587f526,Fixed another typo,2018,,
f3b45ae,Fixed ntypat in anaddb.,2018,,
add4d05,Reverted the reading of the ddb to the new ddb_hdr interface.,2018,,
2125000000000.0,Must go back to previous commit to fix error.,2018,,
3a28367,All the links work in the generated lesson_base1.html file.,2018,,
630c1fe,Create two more references  related to input variables einterp.,2018,,
fdb3eae,Provides also reference output files for the tuto* tests inside the infos_html tar.gz,2018,,
30e5367,Include correct links to referecne files for tutorial_base1,2018,,
bfa60f0,Restructure dirs for tutorial,2018,,
77c80d5,Fix,2018,,
5376c7a,Correct,2018,,
9f48074,Fix link,2018,,
47036f9,Set up automatic translation procedure for the lesson_*.html files,2018,,
4294378.0,Generate a dozen of html files using the new mechanism.,2018,,
02a9b25,"Copy all complementary directories in ""documents""",2018,,
151da90,Treat correctly the links indicated by src= .,2018,,
aa89044,Reverting rdddb9 to ddb_hdr.,2018,,
8b0799c,Fix subtitle printing.,2018,,
94220fb,Use correctly the comments in HTML .,2018,,
e747efd,Introduce the markers for intro and body in all the lesson*html files,2018,,
30d95a1,Reverted ddb_from_file to ddb_hdr.,2018,,
4e2cabf,Fixed ddbun in ddb_from_file.,2018,,
366ad1f,Removed some debugging features. Final check before merging back into develop.,2018,,
cef325c,Create all the other lesson_*.html files (also *.yml). Also correct many special characters !,2018,,
12a0fff,"Change ""initial"" by ""origin""",2018,,
8824b16,Merge branch 'secondrevert' into develop,2018,,
34205f5,Generate also the welcome file  now names lesson_welcome.html,2018,,
e5c9a48,Change the default link to the lesson_*html files.,2018,,
4d8504d,Suppress unneeded files lesson* in doc/tutorial,2018,,
cee81b5,The doc/tutorial/future_origin_files is not needed anumore as well,2018,,
8072fe4,create theory/documents   and also move the bse and gw theory files from tutorial to theory,2018,,
a50f62a,Reorder the sections in the generate_doc.py file,2018,,
e9530bb,Create theory/origin_files with corresponding content.,2018,,
013a3e3,Create a function assemble_html  presently used for tuto / lesson .,2018,,
748c6ca,Apply the new version of the script.,2018,,
b1dbc0f,Code the assembly of the theory.html files,2018,,
a19a850,Generated html files in the theory directory,2018,,
9b418c4,Fix many links. Also other minor modifications.,2018,,
0b1317c,"Define a global class ""components""  that supercedes the old ""section"" and ""topic"" classes.",2018,,
8b0c0df,Restructure generate_doc.py  create pymods/lib_to_assemble_html  define the authors in topics.,2018,,
dd839e7,Minor modifs,2018,,
f9a1c9a,Define pymods/lib_to_assemble_html.py,2018,,
39b2e14,More flexible,2018,,
dd24924,Define the possibility fo have supplementary components for assemble_html,2018,,
534786a,The new generation of files in bibliography dir works.,2018,,
39e2de0,Define function finalize_html,2018,,
97f6431,Use finalize_html to finalize the topics,2018,,
d8fc3a7,finalize_html is used to generate the all_topics file  and fix one problem.,2018,,
72d143a,Use finalize_html for the var*.html files,2018,,
f51bf45,Use assemble_html for input_variables files,2018,,
18eef73,Cleaned up the interface of thmeig.,2018,,
83ba6de,"Change ""section"" to ""varfile"" everywhere. Less ambiguous ...",2018,,
8f5f346,Set up users/origin_files/abinit_help.yml from users/abinit_help.html,2018,,
1a82339,Generate automatically users/generated_files/help_abinit.html,2018,,
20dcee9,Now generate all help files automatically. Still to be tuned !,2018,,
3f5486d,Attempting to recover old behavior of thmeig modifying crystal.,2018,,
8c5365a,Put back a useless call to ddb_hdr_open_read for debugging.,2018,,
abfa1e2,Reverted again anaddb and thmeig.,2018,,
b8649bf,reverting m_ddb_hdr.,2018,,
ebfbf97,Restored anaddb also.,2018,,
d09f09a,Start to correct many minor issues,2018,,
365ee05,Continue to fix bugs in script  or in old html files ...,2018,,
8c0c3b7,Reverted m_ddb also.,2018,,
6045c6e,Minor corrections.,2018,,
563215c,Trying to fix speed of sound calculation.,2018,,
004f76b,Modified final value of spherical average in ifc_speedofsound.,2018,,
3f3efbe,Define allowed_link_seeds to gather all the link seeds,2018,,
3c227cb,Define links to files in test directory,2018,,
1ffbb16,Now the links to files in tests/*/Input and tests/*.Refs work.,2018,,
5d9c480,"what ABINIT does file is now inside ""users"" dir  and treated as a help file.",2018,,
7b0d710,Add the automatically created what ABINIT does files,2018,,
ed444a6,Detect when there are two bibtex with the same reference,2018,,
281e699,Restored the new interface of thmeig.,2018,,
59c43e2,Regenerated the reference for the test [v8][t45] since I modified the computation of the spherical average of speed of sound (subroutine ifc_speedofsound). The numerical result should be more stable  but I needed to update the reference so that the test succeeds on abiref.,2018,,
4ea8d20,Minor fixes,2018,,
0bb2628,Used a more stringent convergence criterion in test [v8][t45].,2018,,
2ed2732,Generates automatically the list of generated files.,2018,,
1ab0c44,Merge remote-tracking branch 'trunk/develop' into develop,2018,,
806a54e,Set aside the old html files.,2018,,
6813543.0,Corrected the calculation of the mean absolute error in the spherical avergave of speed of sound. Regenerated corresponding test.,2018,,
b6e2cd0,cleaning for LDA-1/2,2018,,
e9843ec,Work on reenabling tests of all variables,2018,,
da144d5,Modified the reference file for the test according to abiref. This is a bit of a cheat  but the error reported by this machine was:  t45.out passed: absolute error 0.005 < 1.1  relative error 0.0005465 < 0.12 [file=t45.out],2018,,
ba19c43,Merge branch 'develop' of abigit:trunk/abinit into develop,2018,,
3c09975,Fix typo,2018,,
53f12f6,correction of html links for topics,2018,,
d6f27d9,Shorten the running messages issued by generate_doc.py,2018,,
5bdd9f5,"Replace ""class"" by ""tribe""",2018,,
5c839ce,Fix minor bug,2018,,
d9dbde4,bug correction for merge-request,2018,,
63de7a2,Shorten the beginning of the var files. Also fix numerous small typos/links.,2018,,
b5b287f,Improve the heade rof the generated files in the bibliography directory,2018,,
c63e1b1,Fix many links,2018,,
9395f96,An line of alphabetical links is defined for allvariables.html.,2018,,
e2939f6,Clean,2018,,
c6f20ba,Merge remote-tracking branch 'jollet/input-web' into input-web,2018,,
289755.0,link corrections,2018,,
ee3069b,Merge remote-tracking branch 'trunk/input-web' into input-web,2018,,
54047cf,Pass assumed-length chars to MPI wrappers,2018,,
a0b6a80,abi_check.py is OK,2018,,
2d0e1d1,bug in html links,2018,,
fc837c4,Start restructure generate_doc.py,2018,,
