Document Title,Abstract,Year,PDF Link,label
2edbb91,test datafiles: fixed import list CRD_small -> CRD,2018,,
6ff313f,Frame writer can take a Universe (fixes one half of Issue 49) - added universe attribute to Universe - altered GRO  CRD  and PrimitivePDB writer so that they can   deal with a Universe as argument (just get the coordinates from   the atoms instead of the 'selection' --- no performance penalty    just making use of the improved hierarchy and the fact that   .atoms is now a true AtomGroup) - added test case (passes),2018,,
7129ae7,use PrimitivePDBReader as default PDB reader - Bio.PDB's reader can drop atoms when they have the same name   in a residue (which happens for systems generated from MD simulations)   The PrimitivePDBReader copes just fine with thos cases (but does   not handle esoteric PDB features such as alternative atoms and   insertion codes that are not needed for handling MD simulation data). - The default behaviour of MDAnalysis can be set through the flag       MDAnalysis.core.flag['permissive_pdb_reader']   The default is True. - One can always manually select the PDB reader by providing the   permissive keyword to Universe  e.g. Universe(... permissive=False)   will read the input file with the Bio.PDB reader. This might be   useful when processing true Protein Databank PDB files.,2018,,
9dd0cc7,updated CHANGELOG with denniej's CRD additions (from http://code.google.com/p/mdanalysis/wiki/ReleaseNotes070 ),2018,,
0d30f46,started 0.7.1 development,2018,,
97e5ab6,fixed race conditions in test suite - any tests that relied on values of the internal flags have been   changed so that they set behaviour through keyword arguments instead    of manipulating flags - affects gromacs conversion of length (GRO  XTC  TRR) with the convert_gromacs_length   flag and the use of the permissive PDB reader (permissive_pdb_reader flag) - tests could fail when they were performed in parallel and different test threads   changed the global flags - added a fes tests to check for the default values but DO NOT USE THE FLAGS during   testing,2018,,
2e778c0,names() for AG,2018,,
c47fadb,new COntactAnalysis1 class,2018,,
3ce0098,upgraded ez_setup.py to 0.6c11,2018,,
aec4310,fixed: tests for crd files would fail (added crds to setup.py distribution),2018,,
c1a04e4,contact analsysis: added docs and matrix plotting,2018,,
5fc635e,Fix for issue 51: bolean correction from and to or for various flot32/64 checks etc.,2018,,
094b90a,added Joe Goose to AUTHORS and documented fix of Issue 51 in CHANGELOG (picked from the 0.7.0 release branch),2018,,
4784f04,contacts: can write figures by suppling filename and more docs,2018,,
4af4a34,selection update for nucleicxstal 0.7.1 only,2018,,
4a637c2,"documentation enhancements and configuration changes - added overview (not finished) and page on selections (goes beyond the current   online docs and includes the docs on instant selectors) - maded analysis modules separate pages (otherwise the analysis page becomes very   long and cluttered) - renamed the top level file to index because that makes it easier to serve it   via apache - configuration file changes     - bumped version/release     - put authors in one variable and also added Joe     - removed most of the special sphinx modules  only kept autodoc and intersphinx        add the others peicewise when needed (also might help to reduce weird sphinx       errors)     - added links for intersphinx (but commented out during development because       loading the objects.inv always takes a while)     - removed all path fiddling  simply use full import names in docs. This works well       but keep in mind that this obtains the docs from imported modules  works best       with developer installation (i.e. ""python setup.py develop"") - ""make html"" works fine for me",2018,,
22a353d,dihedral analysis for AtomGroupmust use a hard-specific selection to get correct dihedral value,2018,,
653ee5d,-Sphinx .rst source changes in this commit  but not supplying the built html -not everything is formatted/fully consistent but at least we are grabbing more docs -a few syntax warning do pop up during the build by they are not exceptions and allow the index file to be made,2018,,
e1f4c14,The Makefile in /doc/sphinx/ has been modified to put all output in the doc/html/ folder. Simply use the command: 'make html'. Newly included sphinx .rst documentation (source only  not including built html): -modules in /MDAnalysis/core/,2018,,
43be61e,Sphinx source updated to include documentation from modules in: MDAnalysis/KDTree (except for the CKDTree module which has no docstrings),2018,,
cd44261,Writer class: fixed repr even if no numatoms provided,2018,,
1ca2520,enabled inter-sphinx links to numpy and scipy,2018,,
49e815e,FIXED: Issue 53 (ChainedReader failed when accessing dt),2018,,
bf16cd7,generated docs with sphinx,2018,,
5dcee4a,added mime types for serving docs from googlecode  see Issue 44,2018,,
7ad7cd9,docs fixes (see Paul Rigor's email and Comment 5 in Issue 26 (http://code.google.com/p/mdanalysis/issues/detail?id=26#c5)),2018,,
70c1dd8,regenerate docs (make html) with sphinx 1.05,2018,,
85e9399,transformation improvements - added align_principalAxis() method to AtomGroup - added two helpers to transformations - added transform(4x4matrix) to AtomGroup - also made AtomGroup.dihedral() raise ValueError if the group has not   4 members.,2018,,
464f2d6,bumped docs version info to 0.7.1 and added docs (invisible) to functions in AG.dihedral(),2018,,
c15845c,regenerated docs (now show that they are for 0.7.1),2018,,
c691a1d,updated/beautified docs - added Trajectory API - added intro to core - wenth through DCD and XYZ,2018,,
535cabd,regenerated sphinx docs,2018,,
dd94415,new example: monitor multimeric state of helical TM peptides (Jan Domanski),2018,,
8014ed7,Amber support,2018,,
a535558,updated CHANGELOG and bumped numpy version requirement to 1.0.3 (histogramming code??),2018,,
6975481.0,fixed: some tests did not remove temporary files - added forgotten import os so that files get properly unlinked - problem was silently ignored because I had put it in an indiscriminate   try...except: pass block... d'oh - now only pass if os.unlink(temp) produces OSError  otherwise raise,2018,,
1fff1b0,fixed Issue 58 (analysis.align.rms_fit_try) - messed up a horrible if/elif construct - fix reported by Joshua Adelman - added unit test (and marked as slow) - updated CHANGELOG NOTE: The rms_fit_trj() function should be rewritten for       - speed       - better handling of trajectory formats,2018,,
6fcb061,added online docs to CHANGELOG (Tyler),2018,,
4e42355,density module - generate volumetric data from trajectories - Density class and density_from_* functions for water/protein/... densities - originally from hops.sitemaps - added docs - added a few custom Exceptions and Warnings at top level - improved docs for units (which are central to the Density class) - uses GridDataFormats from https://github.com/orbeckst/GridDataFormats   (added as a requirement for the analysis module in setup.py  can be downloaded   from PyPi),2018,,
8188862.0,regenerated 0.7.1 docs with new density  analysis module,2018,,
f66c5ab,density: friendly error message if GridDataFormats are not installed,2018,,
6b16151,fast RMSD aligner  based on Douglas Theobald's QCP method - contributed by Joshua Adelman from his pyqcprot package   https://github.com/synapticarbors/pyqcprot - new module: core.qcprot - used as a drop-in replacement for core.rms_fitting.rms_rotation_matrix()    rms_rotation_matrix() is deprecated and scheduled for removal in 0.8 - added test case for qcprot (using Josh's example.py) - analysis.align.rms_fit_trj() got additional functionality (thanks to   qcprot):   - can do mass-weighted RMSD fit with new mass_weighted=True keyword   - can write the RMSD timeseries to a text file (rmsdfile keyword),2018,,
d353a88,docs for qcprot (and also distances),2018,,
01cef05,generated docs with sphinx (includes QCP rotation and distances module (which had been missing)),2018,,
c2dd672,docs again (small issue in analysis.align and set all svn properties on docs),2018,,
559c64d,added HIE residue (Amber) to protein selections and updated some docs,2018,,
b2c933b,work on Amber TRJ format - enhanced the Trajectory API: readers must be able to accept (and   ignore) any keywords. This is necessary to pass the number of atoms   to the Amber TRJ reader  which needs it - updated all readers to accept **kwargs if they hadn't done so already - made the TRJReader work with or without box in the trajectory   (reads the first frame and looks for box information - documented the quirks of the TRJ reader - Amber TRJ reader can also read compressed files - introduced a registry for formats that can do compressed files   (MDAnalysis.coordinates._compressed_formats),2018,,
11eca03,added testcase for Amber TRJ (thanks to Ranjit Vijayan!),2018,,
a263b11,protein selections: added ACE and NME (Amber termini),2018,,
a21bf73,PBC Amber test cases - PBC Amber trajectory (provided by Ranjit Vijayan) - various fixes to bugs uncovered by testcases - added functionality to the FORTRANReader class - more Amber formatted TRJ tests - example conversion Amber -> DCD,2018,,
60f478b,test_atomgroup.py: added assert_() that is missing in numpy 1.2 and earlier: lead to 4 failed tests,2018,,
399eff1,CHANGELOG AMBER,2018,,
d26b368,Amber top parser: convert charge to MDAnalysis base unit e,2018,,
94c09f1,added PQR support,2018,,
e9a3556,added PQR and Amber TRJ docs,2018,,
4c664d4,regenerated online docs (PQR and TRJ added),2018,,
dc58ca8,docs: added table of all supported coordinate formats and linked it from top page,2018,,
fbe6c82,regenerated docs: added table of supported coordinate formats,2018,,
b60c129,docs on iteration and slices in the Trajectory API,2018,,
e37557f,regenerated online docs (coordinates),2018,,
22eb49f,density: new density_from_PDB() function (uses BFactorDensityCreator to make a density from crystal waters  checked with 1IFC.),2018,,
ae0d4f5,updated units docs,2018,,
6adfc95,simple example for block averaging,2018,,
e6a43ac,regenerated online docs,2018,,
da03548,prepared 0.7.1 release - bumped version to 0.7.1 - updated README with various package licences - updated contacts - removed doc/DevelopmentBranch.txt (outdated) and   added short README to point user to docs - fixed: pqr must be included in test cases,2018,,
8f2c67b,bumped version to 0.7.2-devel for developing,2018,,
f150c00,PDB topology parser: use chain as segment id if no other segid defined in the file,2018,,
4a73b46,Segment.id is an alias for Segment.name (to make the interface more consistent),2018,,
1764edd,copied QCP rotation example to examples directory,2018,,
db3bd0b,added accepted MDAnalysis paper as citation - in README  online docs and init - also updated the examples section in the overview - also ask users to cite the Theobald articles for the QCP rotation code,2018,,
08610ac,regenerated online docs (0.7.2 with MDAnalysis citation),2018,,
36e42bc,updated deprecated usage in potential profile example (and added note that the example requires user editing),2018,,
014e7ef,fixed problems with reading an processing triclinic unitcells - Issue 60: fixed reading of CRYST1 (was completely messed up) - Issue 61: order of angles was wrong when converting from a box vectors representation to   box lengths  angles  see e.g. http://en.wikipedia.org/wiki/Lattice_constant   for definitions - Issue 34: revisited old bug and changed test case so that it would catch angle mix up that was   overlooked in the previous fix,2018,,
e3c5763,PrimitivePDBWriter writes chainID (from 1st letter of segid),2018,,
a7fbe07,new method bbox() for AtomGroup: calculates the orthorhombic bounding box,2018,,
61bfdfe,density: use PrimitivePDBReader to get PDB (can do B-factors and does not break as easily),2018,,
8835600000000.0,density: corrected docs for density units (and added better error message),2018,,
cfd2e95,fixed Online Doc for point selection (reported by Joe),2018,,
f74ffcb,rebuilt online docs (0.7.2 with fix for point selection),2018,,
b946c38,Issue 64 fixed: universe.trajectory.delta values are rounded when read from the dcd header file (This used to be rounded to 4 decimals but people suggested that the full precision would be better.),2018,,
23a1bb7,Support for PDBs with 4 character resnames and segID output when writing (PrimitivePDBWriter) (Issue 63  patch by dcaplan) - When I try to read and write PDBs with 4 character resnames used in NAMD/VMD I end up with an improperly formatted PDB file. This is also an issue with segIDs not being written. - I've made a quick patch where I add support for 4 character resnames and change the format string for the output to write the segID. I also added very simple support for better guessing of atom types since the function guess_atom_type was just returning 0. - I'm still not sure about how to deal with the 2 types of format strings for writing PDBs.,2018,,
ca81a4d,synced CHANGELOG with http://code.google.com/p/mdanalysis/w/edit/ReleaseNotes072,2018,,
154f362,fixed: Python >=2.5 required (with statement is used),2018,,
3ac43e7,fixed: minimum requirment is Python 2.5 - check in setup.py - explicitly say in CHANGELOG that we need Python 2.5,2018,,
86cf7d9,fixed Issue 66: supply generated C files so that only developers need Cython - provide generated C files - provide simple setup.py (for users) and setup_developers.py,2018,,
fa564fe,MANIFEST fixes: add *.c files to distribution  also make sure that the html docs are included  + some cleanup,2018,,
1afa771,fixed AdK testcase: dt and totaltime was broken by fix for Issue 64 - dt is not rounded anymore  hence dt is reported as 0.99999 and not 1.0 - use assert_almost_equal() in test case,2018,,
71a286b,fixed XTC/TRR testcase: fix for Issue 64 broke dt and totaltime,2018,,
44eb889,fixed: PDB writer would fail if atom type was an integer - use new guess_atom_element() which right now just does the same as guess_atom_type()   to always guess the element from the atomname - improved guess_atom_type() by also checking for names that start with numbers   such as some hydrogen atoms,2018,,
58644cc,guess_atom_types(): added more ions (mostly GROMOS) and unit test,2018,,
61add54,topology: moved atom types and masses into separate tables - new topology.tables module (can be later expanded to read tables from files) - added more masses and atom types (using CHARMM top_all27 and Gromacs atommass.dat) - added unit tests for masses (note: atomtype/masses test cases are incomplete... TODO)- new functions: get_atom_mass() and guess_atom_element() that do not do much yet  but will allow finer grained control later,2018,,
3f58920,added reST docs for topology modules  including the hard-coded tables,2018,,
a6487d9,regenerated online docs with new topology reader docs,2018,,
9ecb534,new attributes for Atom: radius and bfactor - enhanced Atom object with the radius value (read by the PQR reader) and   added radii() to AtomGroup  this should make it easier to handle PQR files - changed the way that B-factors were stored: they are now also store with   each individual Atom. For compatibility with the old behaviour  AtomGroup.bfactors   is still a (managed) attribute but this will likely be changed to a method in   the 0.8 release to have a more uniform interface - Fixed a bug with the Bio.PDB reader: in the absence of a segid in the file it   would throw an error,2018,,
1a318b5,minor reST fixes in doc (more to do... volunteers  anyone?),2018,,
8ac5acd,regenerated online docs,2018,,
1d18048,added many more residue names from Amber and OPLS/AA to be recognised as protein,2018,,
818a060,_angle(v1 v2) should not return nan,2018,,
319ca59,"spatial alignment convenience functions added to analysis.align: - rotation_matrix(a b  weights=None) to get the matrix for b = R.a - alignto(mobile  ref  select=""backbone""  mass_weighted=False) to align the Universe of the mobile   AtomGroup - rmsd() is now using qcprot - rms_fit_trj() minor optimizations (preallocate R)",2018,,
59aa167,regenerated online docs http://mdanalysis.googlecode.com/svn/trunk/doc/html/index.html,2018,,
dba1134,alignto(): doc update,2018,,
9a368a6,regenerated online docs http://mdanalysis.googlecode.com/svn/trunk/doc/html/index.html again,2018,,
c919b8d,minor doc improvements,2018,,
3b16db1,fixed Issue 59 (naveen.michaudagrawal) -- DCDWriter now checks input coordinate array for continguousness - Because DCD's store the data in fortran format  ie a single timestep is (x x x ...  y y y...  z z z...) and through the magic of numpy arrays that's usually transparently handled.,2018,,
596b8ef,align module improvements - alignto(): added subselection to transform arbitrary AtomGroups - much more exhaustive documentation (including step-by-step tutorial),2018,,
d71a514,regenerated online docs (new analysis.align docs),2018,,
acdb227,improved docs for align,2018,,
12f3fec,regenerated online docs,2018,,
bf53397,minor align docs (rms_fit_trj() is now pretty fast),2018,,
20253fa,TrajectoryReader gained new Writer() method that returns an appropriate TrajectoryWriter for the read trajectory,2018,,
db97ed4,analysis.align: streamlined rms_fit_trj() and alignto()  use common 'select' interface - consistent usage of 'mobile' and 'reference' set - fasta2select() returns dict with 'mobile' and 'reference' keys (MIGHT BREAK OLD   CODE ... but I don't think anyone used this) - the common select code _process_selection() has a hack to accept the old   'target' key instead of 'mobile' until 0.8 - test cases: added unit test for rmsd() and had to adjust the value for   the rms_fit_trj() test case (not really sure why but at least it's consistent   with what VMD shows),2018,,
4d43e92,regenerate online docs (updated Trajectory API and align),2018,,
e95a78f,added improved masses and atomtypes detection and white space fixes throughout,2018,,
e3db494,CHANGELOG: white space fixes (note: do not edit CHANGELOG through the gcode web interface because whitespace is messed up),2018,,
ad586dc,fixed: CRDWriter tests failed because of a bug in the use of the with statement,2018,,
7fc2d6f,internally rewired guess_atom_type() to use guess_atom_element() and changed docs accordingly,2018,,
f089d8f,release 0.7.2 - bumped release - fixed documentation (made all headings start with text  not a module name) - added documentation to the topology module - bumped developer release to 0.7.3-devel,2018,,
bd402ab,online documentation for Release 0.7.2,2018,,
3189b2b,bumped release to 0.7.3-devel,2018,,
615227f,added documentation for Gromacs TRR and XTC format and libxdrfile - new reST docs - also fixed documentation for Writer() (was still the DCD one) - sanitized argument processing of xdrfile.core.TrjReader.Writer() (most of the DCD arguments   are not used by XTC/TRR),2018,,
747737.0,regenerated online docs with TRR/XTC additions,2018,,
16efded,fixed: mime type of new html online docs was not text/html,2018,,
e50d422,better docs for logging,2018,,
f9f75fc,regenerated online docs,2018,,
1af849b,FIXED: alignto() raises KeyError: 'target',2018,,
fdf23da,alignto() and rms_fit_trj(): changed keyword 'select' default from 'backbone' to 'all' because this leads to less confusion  especially when the mobile and ref  groups are already appropriately chosen,2018,,
5d27868,regenerated docs,2018,,
ca30f66,comment on benchmarking sqrt(dot(v v)) vs numpy.linalg.norm (first one is 3x faster),2018,,
0d37e3c,patch for Issue 57 by jandom,2018,,
d1ffce7,fixed Issue 57: optimized patch and added test case - moved the coordinate check out of the loop and test the whole coordinate array in one   go (better performance but error reporting is worse because we do not report the offending   atom anymore) - remove the opened PDB file before raising the ValueError - added test case (should have had one for PrimitivePDBWriter anyway...),2018,,
241afbf,relaxed test for MDAnalysis.analysis.align.rmsd: rmsd(A B) == rmsd(B A) only has to be equal to 5 decimals (jandom reported some spurious test failures in Issue 57),2018,,
f28ec8b,updated CHANGELOG with recent 0.7.3 changes,2018,,
f0b2076,patch 57b by jandom: completes the fix of Issue 57 (coordinate checking of GRO/PDB writers) - From http://manual.gromacs.org/current/online/gro.html    - position (in nm  x y z in 3 columns  each 8 positions with 3 decimal places)    - velocity (in nm/ps (or km/s)  x y z in 3 columns  each 8 positions with 4 decimal places)   Does that mean a max values of 9999.999/-999.999 for coords and same for velocities  but with the decimal moved a digit to left? - added validation for gro writing  moved the coordinate checking method to parent writer class.,2018,,
3ace9d4,"test case for writing GRO files and optimization of fixes for Issue 57 - testing for writing GRO and limits ( -999.994 nm < x < 9999.994 nm ) - sharpened test for PDB limits ( -999.994 A < x < 9999.994 A)  note units A vs nm - conceivably we could include the boundaries into the legal values (they still round down)    if we do then we need to adjust the tests - legal coordinates check for GRO: moved out to before the file is even opened so we can get   rid of removing the opened file - GRO writer: use ""with open() as ..."" instead of ""try: ... finally: close()""",2018,,
46cc00d,changed legal coordinate values for GRO and PDB - limits -999.9995/9999.9995 - changed the actual check to min < x <= max (see Issue 57 comment #7) - tests: the min test is ok  the max test relies on <= and somehow does not   sharply discriminate  e.g. for GRO 9999.9996 passes and for PDB 9999.9951   passes. Not sure what's going on but I made the tests a little bit weaker   (PDB: 9999.996  GRO: 9999.999). In practice it probably won't matter...,2018,,
0114e6a,converted all TABs to spaces (Issue 69) - used emacs 'untabify' on all files  see   http://code.google.com/p/mdanalysis/issues/detail?id=69#c1 - unit tests pass - TODO: add marker lines for editors (do this together with a   fix for Issue 68),2018,,
87977a3,added comment and formatting header to files (Issue 68 and Issue 69) - name  url  copyright and licence (GPL v2+)  Issue 68 - citation information (need to update once full citation available) - modelines for emacs and vim to ensure that no TABs are use (Issue 69) - might have to take a closer look at the licences of the bundled packages   and customize their comment headers,2018,,
67e1102,fixed: units.py must be in UTF-8,2018,,
1adeb82,CRDReader streamlined and improved - fixed default unit as Angstrom  but that did not   have any influence on the behaviour so far) - added official CRD format to the comments for future reference - improved robustness of EXT detection by using a staged detection of   lines (continue blocks) and checking length of fields - added additional sanity check on the number of atoms (which we can   get from the CRD header),2018,,
d9b741c,added original HELANAL (Python) code by Benjamin Hall - LICENCE: not free  DO NOT DISTRIBUTE yet - not integrated  this is the code as provided by Ben,2018,,
6cf3507,replaced uses of CartesianToolkit with numpy (untested),2018,,
6ee0d03,new attributes for universe.trajectory: frame and time - report the frame number and time of the current time step - single frame formats return frame = 0 and time = 0.0 - added test cases,2018,,
1000dd5,HELANAL helix analysis (integrated Ben Hall's Python implementation) - Ben's code is licensed under the GPL v2+ - http://www.ccrnp.ncifcrf.gov/users/kumarsan/HELANAL/helanal.html - reference: Bansal M  Kumar S  Velavan R.  HELANAL - A program to   characterise helix geometry in proteins. J Biomol Struct Dyn. 2000  17(5):811-9. - requires universe and start and stop residue of the helix to be analyzed    write a number of output files - not fully tested! - numpified  removed support code for vector handling and trajectory I/O   (now all done with numpy or MDAnalysis)  added docs,2018,,
ec5546e,regenerated online docs (includes HELANAL),2018,,
8da7bed,fixed reST in helanal.py,2018,,
616dc4e,regenerated docs (after helanal reST fixes),2018,,
894f85e,LeafletFinder: removed deprecated atoms() method and some reST fixes,2018,,
ea0e3d1,integrated and expanded documentation on selection exporters,2018,,
b559fe3,regenerated online docs with new docs on selection exporters,2018,,
ae0b88d,notes on using Apple gcc and possible problems running examples from source dir (thanks to Justin Lemkul for the tips),2018,,
e2ee557,new attribute Timestep.volume: unit cell volume (+test cases),2018,,
7e42c6e,online docs: link to Selection exporters from start page and made exporter table clearer,2018,,
c1758c6,regenerated online docs,2018,,
3a7fe45,fixed Issue 70 (instant selection of atoms in residues that are also termini) - removed caching of atoms in Residue - decreases performance (probably) but at least returns correct selections,2018,,
8caec3c,coordinates: use close() throughout instead of deprecated close_trajectory(),2018,,
8b07211,updated a number of examples - write figures to ./figures subdirectory - write data to ./output - added example output and figures for blocks.py  backbone_dihedrals.py    radial_distribution_function.py - fixed/update a number of examples   - blocks.py: block averaging (see example in the paper)   - radial_distribution_function.py: g(r)  this is the optimized version     (see paper) with correct normalisation   - backbone_dihedral.py: example for Timeseries.Collection and use of the     new special Residue.phi_selection() and Residue.psi_selection() methods     for the common backbone dihedrals  script is now ran on the DIMS AdK     trajectory and produces a figure   - TODO: other scripts - made all scripts executable,2018,,
2627b53,example updates: fixed normalization in radial_distribution_function.py and redrew figures,2018,,
58572f9,updated MDAnalysis paper citation: published online http://dx.doi.org/10.1002/jcc.21787   also added HELANAL citation and made everything look similar to the googlecode home page,2018,,
a0548a9,regenerated online docs,2018,,
2af9058,PDBQT support (Paul Rigor http://www.ics.uci.edu/~prigor ),2018,,
3ab4202,PDBQT small changes - fixed PDBQT test case  passes now sensibly - added docs - removed commented out Bio.PDB stuff in PDBQT.py (not needed) - updated CHANGELOG and AUTHORS with Paul Rigor's contribution - added PDBQT to the list of supported formats,2018,,
684b281,added test for writing PDBQT files,2018,,
aae1ef9,PQDBQT: use Atom.charge for partial charges and Atom.type for atomtype - removed partialCharge and element attributes from Atom - minor comments and streamlining - adjusted format description to match PDBQT,2018,,
147d013,docs for PDBQST format integrated into online docs,2018,,
95f61ed,David Caplan's hydrogen bond analysis - add http://github.com/davecap/labwork/raw/master/mdanalysis/hbonds.py - currently GPL3 so we cannot use it - added to init,2018,,
956f4fe,added tweaks to David Caplans hbond.py to make it work with Gromacs waters,2018,,
33ab408,integrated docs for David Caplan's hbonds analysis module into online docs added h-bonding analysis to CHANGELOG and David Caplan to AUTHORS,2018,,
be2381a,regenerated online docs (H-bonding analysis and PDBQT format),2018,,
8438487.0,MDAnalysis.analysis.distances.dist() for computing distances between matching atoms in two groups,2018,,
a25173d,fixed: AtomGroup.bbox(),2018,,
e56a2a6,added method AtomGroup.bsphere(),2018,,
ead8179,AtomGroup.dihedral(): use faster numpy functions to calculate dihedral  added test cases for dihedral() and the phi()/psi()/omega() selection methods,2018,,
d1b37bb,MDAnalysis with new logo: rebranded docs,2018,,
e347580,generated online docs with new layout (sphinxdoc) and logo,2018,,
c21e114,fixed dihedral function in AtomGroup,2018,,
f48a746,dihedral orig,2018,,
eeb44e2,old dihedral() function,2018,,
c2dc848,dihedral() function,2018,,
a8bab45,new AtomGroup methods bond() and angle(),2018,,
c4b1728,reST doc fixes and updates,2018,,
bb193df,added improper() with test case  more reST fixes,2018,,
3f88313,regenerated online docs 0.7.3 with sphinx,2018,,
b414093,setup: removed un-used fast_numeric_include from transformations.c,2018,,
7c84c95,enabled mass-weighted fitting in rms_fit_trj(),2018,,
0410f40,removed core.rms_fitting,2018,,
84b2be3,fixed mass weighted RMSD fitting,2018,,
0fd173b,regenerated online docs with sphinx (changes to align examples),2018,,
13c108b,release 0.7.3 (only changed release number and CHANGELOG),2018,,
4855f14,added forgotten CHANGELOG entry (from the Release073 wiki notes),2018,,
906a91f,bumped release to 0.7.4-devel,2018,,
ae97e37,specify file formats when building the Universe,2018,,
e199fea,keywords for format specification,2018,,
55e0d16,CHANGELOG: updated with coordinate_format -> format,2018,,
dd8932d,updated classifier keywords,2018,,
e771e62,fixed: rmsd_fit_trj() failed to write a XTC file,2018,,
2dd048f,fixed exception message for coordinate format guessing and minor doc typo,2018,,
f6f7ce1,fixed: XTC and TRRReader would fail to obtain an appropriate Writer,2018,,
8149a38,small improvements in Density docs,2018,,
1a7a236,regenerated online html docs (0.7.4-devel + density),2018,,
1ddf95c,fix for Issue 74 (htaoyu1): AMBER TOP parser failure and related changes,2018,,
2e79cb4,full paper citation,2018,,
fba02f0,fixed: stop_logging(),2018,,
90b1ddf,INSTALL: fixed requirements and added help - first sentence wrongly stated that cython was still required - added links to web site and mailing list,2018,,
268c33d,chain reader: added frame indexing,2018,,
94f4e40,regenerated online docs,2018,,
8a515c7,reST: some link fixing in intro,2018,,
b2d6ea7,regenerated online docs with improvements in intro (links),2018,,
1704578.0,fix for Issue 75 (HydrogenBondingAnalysis),2018,,
c6249a8,hbond analysis: minor changes and docs,2018,,
5b4883b,regenerated online docs,2018,,
cf49068,fix for Issue 48 (sparse contact_matrix in distances.py),2018,,
81cef48,streamlined AtomGroup.dihedral_numpy(),2018,,
a2961b0,jandom was forgotten as a author of 0.7.4 in CHANGELOG,2018,,
7052c1a,hbond analysis: updated docs for output format,2018,,
1ddf707,hbonds: use norm() and angle() from core.util,2018,,
bc277e2,added parse_residue() to util,2018,,
e3334a7,hbond analysis: added additional method generate_table(),2018,,
44fc965,hbonds: fixed failure to import warnings,2018,,
e896e0b,hbonds: fixed bugs in save(),2018,,
d4b4f57,regenerated online docs,2018,,
64fe87c,hbonds: still return timeseries from run() and fixed reST,2018,,
46814de,regenerated online docs,2018,,
d0e633e,hydrogen bonding analysis: changes to atom list an,2018,,
5282576.0,regenerated online docs (mainly for hbonds update),2018,,
b34f8b9,moved echo() and progress_meter() to core.log,2018,,
28ae7b4,replaced progress_meter() with class ProgressMeter,2018,,
54fc000,added simple test case for distance_array,2018,,
6d7eacc,fixed: alignto() and rms_fit_trj() selection,2018,,
3dea3db,alignto(): preserve atom order in input AtomGroups,2018,,
b8ca809,new set_*() methods for AtomGroup (EXPERIMENTAL),2018,,
b73133e,new attribute 'resnum' for Atom and Residue,2018,,
f875567,regenerated html docs (new setters and resnum),2018,,
407a2e5,minor fixes,2018,,
0fb11f4,removed trajectory test data (Issue 28),2018,,
9.163e+94,release 0.7.4,2018,,
82013d0,online docs for 0.7.4,2018,,
abfa65e,started development: bumped version to 0.7.5-devel,2018,,
e36836e,test dependencies in dedicated setuptools variables,2018,,
30f480f,merged changes for PyPI submission into master,2018,,
75da459,updated PyPI metadata and summary,2018,,
b901dfc,upgraded some analysis depedencies to be installed right away,2018,,
3c339ed,new distances.between() function (EXPERIMENTAL),2018,,
c8022ab,fixed: ResidueGroup and SegmentGroup indexing,2018,,
cbec9fe,fixed: ProgressMeter,2018,,
5fee837,improved writing of trajectories,2018,,
8bc9e92,updated CHANGELOG with changes so far,2018,,
6cf1f6e,fixed HydrogenBondingAnalysis backbone donor list,2018,,
134951b,Issue 79: recipe for making PCA TRRs from arrays,2018,,
f41558f,reST fixes (mainly ..note formatting),2018,,
396b6dc,regenerated online docs (0.7.5-devel),2018,,
6ec77ee,fixed(?): util.angle() would sometimes produce nan,2018,,
f3f698f,new chi1_selection() method for Residues,2018,,
bd1b1ca,fixed: SUMMARY.txt was not distributed with source dist,2018,,
a6d0156,contact analysis: additional example and cleaned up docs,2018,,
f2205ee,updated html docs with contact analysis example,2018,,
739cf76,fixed Issue 81: ChainReader CRD bug (Timestep problem),2018,,
33caccf,fixed Issue 82: support files for online docs are now included in the source distribution,2018,,
ff9470f,fixed bug in core.util.iterable(): failed on unicode,2018,,
009600b,A few modifications made to INSTALL to reflect Debian support.,2018,,
74e446f,Enhancements to PrimitivePdbReader and PrimitivePdbWriter,2018,,
f12cc49,added fs as a time unit and minor fix in flags,2018,,
0e78d84,hbond analysis test update,2018,,
2cdb8f7,unified caches in AtomGroup,2018,,
24d8000,example output from native contact analysis,2018,,
f219f93,AtomGroup set_NAME() methods for residues also modify residues,2018,,
8a08496,experimental support for a special LAMMPS DCD Reder/Writer (Issue 84),2018,,
a7de6ce,Experimental PrimitivePDBReader/Writer: Support for r/w of multiframe PDB files,2018,,
df1cdbf,fixed LAMMPS - PDB merge confict,2018,,
1750084.0,Fixed: testest broken by the new PrimitivePDB Reader and Writer,2018,,
f7b4fd5,fixed/improved docs,2018,,
e5e942a,GNM trajectory analysis tool Please cite Hall et al JACS 2007 http://dx.doi.org/10.1021/ja071797y benjamin.a.hall@ucl.ac.uk,2018,,
d4c8e03,minor updates to AUTHORS (utf-8) and INSTALL,2018,,
3f5a1b7,added AUTHORs to Copyright note and formatted citations uniformly,2018,,
39223ab,Merge branch 'master' of https://code.google.com/p/mdanalysis,2018,,
495c1c2,metadata for Ben Hall's GNM trajectory analysis,2018,,
9a91cf0,__version__ attribute added to MDAnalysis/__init__.py,2018,,
1aec10a,setup.py modified to use Cython if present. setup_developer.py deleted,2018,,
6d5800f,Merge branch 'setup-merge' into develop,2018,,
