Document Title,Abstract,Year,PDF Link,label,code,time
2606a4f,added data/tprs/ab42_gmx_4.6.1.tpr  prepared the test,2018,,,undetermined,0
ced2aa2,applications library,2018,,,undetermined,0
44b88ee,trim comments in TPRParser.py,2018,,,undetermined,0
85fe3f4,removed redundant lines in tpr/utils.py,2018,,,undetermined,0
ed3654e,added  Zhuyi Xue to the authors in the reST docs,2018,,,undetermined,0
4ec3120,rebuilt docs (added TPRParser),2018,,,undetermined,0
881b913,Merge branch 'develop' into pyTPRparser,2018,,,undetermined,0
faf262f,Version number change to '0.7.7' Documentation regenerated sebastien.buchoux added to contributors in CHANGELOG,2018,,,undetermined,0
004bcbc,Updated MANIFEST.in to include scripts/,2018,,,undetermined,0
ad076bb,Version number bumped to 0.7.7-rc1,2018,,,undetermined,0
05a9d47,Merge branch 'code-cleaning' into develop,2018,,,undetermined,0
6d5f1af,Empty commit to save state before psfgen addition,2018,,,undetermined,0
d177a8d,merged develop into pyTPRparser,2018,,,undetermined,0
dd3345e,updated authors/copyright in README,2018,,,undetermined,0
431d037,logger reports MDAnalysis version when starting,2018,,,undetermined,0
050d4ab,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,2018,,,undetermined,0
09458b2,Merge branch 'xdrfile_update' into develop,2018,,,undetermined,0
f07e1d3,libxdrfile: updated to 1.1.1,2018,,,undetermined,0
8d8a89a,LeafletFinder: use asUniverse(),2018,,,undetermined,0
4104e5a,updated sphinx conf,2018,,,undetermined,0
dd1624a,updated CHANGELOG,2018,,,undetermined,0
a8bbf7c,version number changed to 0.7.8-dev,2018,,,undetermined,0
f14fbb2,updated CHANGELOG,2018,,,undetermined,0
fac7796,Merge remote-tracking branch 'alfred532008/tprparser' into pyTPRparser,2018,,,undetermined,0
c2f5b25,added boilerplate docs for DMS coordinate and topology reader,2018,,,undetermined,0
2e40ab1,TPRparser reorganization and integration,2018,,,undetermined,0
b1bf7aa,merged developed into pyTPRparser feature branch,2018,,,undetermined,0
46f29f9,HOLE analysis: cpoint keyword can now select HOLE's own algorithm,2018,,,undetermined,0
fd43469,updated links in SUMMARY.txt (PyPi),2018,,,undetermined,0
420f035,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,2018,,,undetermined,0
402a9a8,HOLE analysis: added min_radius() method and made y-label of 3D plot configurable,2018,,,undetermined,0
9d0585f,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,2018,,,undetermined,0
a88b91f,dihedral calculation as separate function,2018,,,undetermined,0
477236b,merge feature-trr-sub branch  adds 'sub' arg to TRRReader,2018,,,undetermined,0
83d8371,merge feature-trr-sub branch  adds 'sub' arg to TRRReader,2018,,,undetermined,0
431582a,Merge branch 'develop' of https://code.google.com/p/mdanalysis into develop,2018,,,undetermined,0
65b4af2,removed non-functional Timeseries.PrincipleAxis,2018,,,undetermined,0
38136b4,improved documentation for WaterDipole time series,2018,,,undetermined,0
3ff668d,MDAnalysis.analysis.density: updated docs,2018,,,undetermined,0
9b8ffe9,Create tag release-0-6-2,2018,,,undetermined,0
a214ac0,release 0.6.2 (increased version number),2018,,,undetermined,0
37aaf04,reST docs for top __init__ & canonical licence blurb header,2018,,,undetermined,0
a597437,Update groups.py,2018,,,undetermined,0
1d2dd6e,Added documentation for implicit OR in selections,2018,,,undetermined,0
3eb900c,Merge pull request #1681 from MDAnalysis/issue-1643-implicit_or_docs,2018,,,undetermined,0
ad48254,allow pickling of DCDFile,2018,,,undetermined,0
b1e11bb,Abstracted the traj_dict object in traj_reader asv benchmarks to reduce code duplication in tests.,2018,,,undetermined,0
7d7a9fb,try/except imports in traj_reader benchmarks are now grouped by format type to enhance commit hash history sampling of old vs. new features.,2018,,,undetermined,0
5ccd046,allow pickling xdr trajectory readers,2018,,,undetermined,0
d5dec2b,Merge pull request #1678 from MDAnalysis/use-ssl-urls,2018,,,undetermined,0
a3e9e89,Remove StopIteration in generators (#1679),2018,,,undetermined,0
37834d0,changed links in docs and comments to SSL-encrypted site,2018,,,undetermined,0
88b6c20,Triclinic cells (#1674),2018,,,undetermined,0
65a6d6b,Merge pull request #1660 from camm/periodicKDTree,2018,,,undetermined,0
76cd70c,Acknowledgments to Parvalli (#1671),2018,,,undetermined,0
a999086,return empty list if no neighbors found,2018,,,undetermined,0
03508c6,Tests for triclinic box,2018,,,undetermined,0
97cdae7,transform fractional to real also accepts single vector,2018,,,undetermined,0
bf1ba97,Update groups.py,2018,,,undetermined,0
d833bed,Merge pull request #1573 from MDAnalysis/asv_traj_striding,2018,,,undetermined,0
c428efd,keep offsets on xdr reopen,2018,,,undetermined,0
f02a177,added test for #1684,2018,,,undetermined,0
13370a9,GSDParser sets atom names,2018,,,undetermined,0
4700d04,wrote docstring for GSDParser,2018,,,undetermined,0
fc7aa1c,added myself to AUTHORS and updated CHANGELOG,2018,,,undetermined,0
0bca300,wrote docstring for GSDReader,2018,,,undetermined,0
0d66ec1,example.gsd now contains only 2 frames,2018,,,undetermined,0
026f3a6,GSD trajectory parser checks consistency of number of atoms,2018,,,undetermined,0
f7cf7bf,new: testsuite for GSD trajectory/topology,2018,,,undetermined,0
6546eae,removed other debug code,2018,,,undetermined,0
803edc1,removed debug code and comments,2018,,,undetermined,0
e96b74b,new: GSD trajectory parser,2018,,,undetermined,0
c9c801b,open GSD file with context manager,2018,,,undetermined,0
c4a8b13,Added GSDParser,2018,,,undetermined,0
abe7933,TST: asv benchmark tests for simple select_atoms selections (#1682),2018,,,undetermined,0
8fedab5,Improve performance of pktdree,2018,,,undetermined,0
88b3934,Removed spurious static function declarations in readdcd.h (#1686),2018,,,undetermined,0
2946aa4,fixup warnings (#1664),2018,,,undetermined,0
50c24e4,Merge pull request #1663 from MDAnalysis/remove-yield-test,2018,,,undetermined,0
a7249de,libxdrfile2 XTC TRR doc update and cleanup.,2018,,,undetermined,0
6c8aa36,Use ValueError for shape checking of center point,2018,,,undetermined,0
72f7605,Use distances._box_check at initialization,2018,,,undetermined,0
c791a5c,Debug insertion of additional indexes,2018,,,undetermined,0
75d42ca,Entries in AUTHORS and CHANGELOG,2018,,,undetermined,0
383e2ee,Use distances.apply_PBC and distances._check_array,2018,,,undetermined,0
b786cd3,add assert_timestep_equal,2018,,,undetermined,0
7dba4c5,replace yield based tests,2018,,,undetermined,0
211a2e0,Use six.moves.range,2018,,,undetermined,0
bad5eaa,clean up pkdtree source,2018,,,undetermined,0
20257f3,Amend AtomNeighborSearch docstring,2018,,,undetermined,0
53edb84,Unit test for PeriodicKDTree.search,2018,,,undetermined,0
9b11a67,test_find_centers added,2018,,,undetermined,0
7049b08,source and some testing,2018,,,undetermined,0
ec1e983,Merge pull request #1652 from utkbansal/coord-trz,2018,,,undetermined,0
93a8d8c,Merge pull request #1648 from utkbansal/coord-null,2018,,,undetermined,0
86c55f1,Use assert in place of assert_equal,2018,,,undetermined,0
446514c,Use RuntimeError if coordinates not set,2018,,,undetermined,0
b138532,drop usage of assert_array_*,2018,,,undetermined,0
bbbd0cd,Update the adress of networkx doc in the doc,2018,,,undetermined,0
44dbfc1,Refactor search method to gain speed,2018,,,undetermined,0
a35a5ea,Remove all remaining test generators in core/test_groups.py,2018,,,undetermined,0
ef9fcdc,Remove test generators in core/test_groups.py::TestGroupSlicing,2018,,,undetermined,0
3b4d946,replace `assert_` with plain assert,2018,,,undetermined,0
5199241,ban more yields,2018,,,undetermined,0
0708d72,another commit another yield gone,2018,,,undetermined,0
71d5140,remove yield tests,2018,,,undetermined,0
48be91a,replace yield tests with fixtures,2018,,,undetermined,0
8d64c7f,Extend search to triclinic systems,2018,,,undetermined,0
bc36840,Merge pull request #1606 from utkbansal/t-tprparser,2018,,,undetermined,0
7ea2cc3,Rename some TPR test to have them detected,2018,,,undetermined,0
bf0c199,remove need for filename fixture,2018,,,undetermined,0
23f4980,Use fixture parametrization instead of individual classes,2018,,,undetermined,0
5e2d0ba,Merge pull request #1655 from utkbansal/coord-xdr,2018,,,undetermined,0
8457376,Forgot to sort the list of indices!,2018,,,undetermined,0
89ebb46,Parameterize tests,2018,,,undetermined,0
4d5b1d2,GSDParser sets `resid` and `resname` of atoms,2018,,,undetermined,0
569cd20,removed print statement in GSDParser,2018,,,undetermined,0
270b876,Correct apply_PBC for triclinic systems (#1697),2018,,,undetermined,0
f878fbf,Merge pull request #1735 from MDAnalysis/issue-1732-travisfix,2018,,,undetermined,0
2e871f7,removed tabs,2018,,,undetermined,0
10155d7,Trying travis_latest image,2018,,,undetermined,0
eb3678d,Merge pull request #1693 from rcortini/gsdparser-feature,2018,,,undetermined,0
b6c25ab,Merge branch 'develop' into gsdparser-feature,2018,,,undetermined,0
8867646,Merge pull request #1508 from sseyler/issue-1006-psatests,2018,,,undetermined,0
3c75a00,Merge branch 'develop' into issue-1006-psatests,2018,,,undetermined,0
1062ed2,workaround for travis-ci/travis-ci#6307,2018,,,undetermined,0
48aacef,better warning message for hydrogenbond analysis,2018,,,undetermined,0
069af03,Added gsd files to testsuite setup.py,2018,,,undetermined,0
98e6d95,Merge branch 'develop' into gsdparser-feature,2018,,,undetermined,0
27946f2,Added gsd as dependency,2018,,,undetermined,0
74d51a2,TST: Adding MDAnalysis.analysis.leaflet asv benchmarks (#1724),2018,,,undetermined,0
54d5bab,Merge pull request #1186 from MDAnalysis/issue-1092-restrict_setattr,2018,,,undetermined,0
de695f4,Updated Universe.add_TopologyAttr docstring,2018,,,undetermined,0
958e971,reverted change to Bond TopologyAttr,2018,,,undetermined,0
bf147ef,TST: show links to commits on GitHub in asv report (#1734),2018,,,undetermined,0
a35ce01,Merge pull request #1730 from MDAnalysis/issue-1712-macbuildfail,2018,,,undetermined,0
6642002,updated CHANGELOGs with correct information,2018,,,undetermined,0
15e49e9,Allow osx builds to fail,2018,,,undetermined,0
8c7dc34,Doc regenerated. libxdrfile2 generated doc files added to git,2018,,,undetermined,0
f7a6f47,regenerated c files for 0.17.0,2018,,,undetermined,0
9189429,updated conda recipe for 0.17.0 release,2018,,,undetermined,0
b07983c,Merge branch 'develop',2018,,,undetermined,0
2b327cd,Bumped version to 0.17 release,2018,,,undetermined,0
9457fb3,Allows construction of minimal Universes  also for topology-less coord loading (#1533),2018,,,undetermined,0
b837af1,Merge pull request #1733 from jmborr/1731_spherical_tokens_pkdtree,2018,,,undetermined,0
ef3cb5c,made tests for waterdynamics more robust,2018,,,undetermined,0
5a06075,TST: Added first draft of psa module asv benchmarks. (#1750),2018,,,undetermined,0
f9e99df,Refs #1731 Refactor box and periodic definition,2018,,,undetermined,0
6e71ffe,update CHANGELOG,2018,,,undetermined,0
9f96380,write deprecation tests,2018,,,undetermined,0
4129acd,change format -> order for timeseries method,2018,,,undetermined,0
699697a,Water bridge analysis (#1722),2018,,,undetermined,0
311379f,TST: Added asv benchmarks for analysis.rms (#1741),2018,,,undetermined,0
3c4d607,Further clarified is_group in TopologyAttrContainer.subclass,2018,,,undetermined,0
4dcfb7d,Changelog for attribute setting changes,2018,,,undetermined,0
d37b669,clarified UAG upadte procedure,2018,,,undetermined,0
68c2da4,Renamed _TopologyAttrContainer._singular to _is_group,2018,,,undetermined,0
9ba1ab9,Merge pull request #1692 from jmborr/test_pkdtree,2018,,,undetermined,0
d201825,test neighbor search,2018,,,undetermined,0
8bad428,skip not implemented tests,2018,,,undetermined,0
b5ba827,Compiler args (#1676),2018,,,undetermined,0
224ee3b,More tests for attribute setting,2018,,,undetermined,0
4dac2f5,This enables pkdtree in atom selections tests,2018,,,undetermined,0
4226af2,allow failure of numpy dev build,2018,,,undetermined,0
3aecc3e,update CHANGELOG,2018,,,undetermined,0
bd85593,PEP8 changes,2018,,,undetermined,0
4ba0db1,make API of pkdtree more generic and update docs,2018,,,undetermined,0
154c05c,Merge branch 'develop' into gsdparser-feature,2018,,,undetermined,0
c3bbe74,no spaces between function and parentheses in GSD parsers,2018,,,undetermined,0
33122bd,added several new tests for GSD trajectory parsers,2018,,,undetermined,0
b2bbc33,Test absence of images for box center point,2018,,,undetermined,0
89c1991,new test for GSD frame number,2018,,,undetermined,0
a71ed70,Changed to a _SETATTR_WHITELIST per class  (not shared),2018,,,undetermined,0
5b0cf1e,Fixup,2018,,,undetermined,0
4cb4345,Simplified setattr across Component and Group,2018,,,undetermined,0
1322f55,selection string can be unicode (#1710),2018,,,undetermined,0
e84c3fd,Added explanation of _gen_initial_values,2018,,,undetermined,0
b56254c,Added example to add_TopologyAttr,2018,,,undetermined,0
07b8d63,Adding asv geometric selection benchmarks (#1695),2018,,,undetermined,0
923786b,use correct loop counter,2018,,,undetermined,0
fa83729,removed segments from WHITELIST,2018,,,undetermined,0
de46fee,TST: added asv benchmarks for analysis.distances (#1718),2018,,,undetermined,0
9b074d5,Merge pull request #1704 from sobuelow/develop,2018,,,undetermined,0
5c2f0de,TopologyAttrs now registered upon definiton,2018,,,undetermined,0
e99949c,Merge branch 'develop' into develop,2018,,,undetermined,0
3671080,Merge branch 'develop' into develop,2018,,,undetermined,0
7c50845,added tests for universe.add_TopologyAttr,2018,,,undetermined,0
000c5f2,Removed TestCase usage from test_universe,2018,,,undetermined,0
3d7aac3,Added u.add_TopologyAttribute with string,2018,,,undetermined,0
fed8be3,Speed up rotate (#1708),2018,,,undetermined,0
a0024fa,Remove yield based tests,2018,,,undetermined,0
f240c55,use minimally version 0.7.0 of seaborn,2018,,,undetermined,0
8a075f2,changed exceptions raised by lib.util.get_weights(),2018,,,undetermined,0
32efca9,improve docs for libdcd and DCD,2018,,,undetermined,0
0097099,update libdcd,2018,,,undetermined,0
566bcca,Merge pull request #503 from MDAnalysis/scipy-ncdf-debug,2018,,,undetermined,0
17a9a47,Delete useless file,2018,,,undetermined,0
123139f,Shift analysis to PYTEST_LIST,2018,,,undetermined,0
3860ccd,removed bundled lib.netcdf,2018,,,undetermined,0
2b16b6a,use netcdf for reading Amber netcdf but netCDF4 for writing,2018,,,undetermined,0
68ff0d5,added scipy.io.netcdf (v0.19.1) as lib.netcdf (fallback for Amber Reader/Writer),2018,,,undetermined,0
ce6573b,add libdcd to rst docs,2018,,,undetermined,0
717346a,add Exception names to libdcd docs,2018,,,undetermined,0
7420bd3,uniformly use xyz to refer to coordinates in libdcd,2018,,,undetermined,0
8ca3fd3,add information about charm bitfield,2018,,,undetermined,0
ad64253,prefer to use format over string interpolation,2018,,,undetermined,0
76290ee,add random unit cell test to test_dcd,2018,,,undetermined,0
36105ae,fixup CHANGELOG & setup.py with rebase cleaning,2018,,,undetermined,0
ae52229,delete old files,2018,,,undetermined,0
015f15a,use assert_array_equal,2018,,,undetermined,0
619526c,avoid copy in dcd writer,2018,,,undetermined,0
f51f49a,Removes mda_nosetests,2018,,,undetermined,0
2d2ce49,modify changelog,2018,,,undetermined,0
51e285c,add python 3 to travis (#1479),2018,,,undetermined,0
94faa8c,Convert libmdaxdr test (#1442),2018,,,undetermined,0
d996cfe,updated README (removed vm) (#1474),2018,,,undetermined,0
d0dfa98,open in 'rt' mode by default,2018,,,undetermined,0
4923639,remove unmaintained virtual machines from repository (#1462),2018,,,undetermined,0
a952501,add explicit byte encoding to Amber netCDF files (#1455),2018,,,undetermined,0
cc34959,Merge pull request #1458 from MDAnalysis/anyopen-py3,2018,,,undetermined,0
3214bd8,anyopen in rt mode,2018,,,undetermined,0
6ea0eb1,Merge pull request #1456 from MDAnalysis/testing-deps,2018,,,undetermined,0
742d7c4,Merge pull request #1372 from MDAnalysis/dcd-cython-rebase,2018,,,undetermined,0
42c7105,install hypothesis for tests with setup.py,2018,,,undetermined,0
8cbac38,update license header,2018,,,undetermined,0
25bfb7c,improve unitcell decoding,2018,,,undetermined,0
6f2001f,don't change dt when using nsavc for writing,2018,,,undetermined,0
23e3d28,refactor libdcd header API,2018,,,undetermined,0
c5479f9,Remove planned deprecations (#1297),2018,,,undetermined,0
d99abba,remove TimeseriesCollection (#1375),2018,,,undetermined,0
47f956f,update version number to 0.17.0 (#1426),2018,,,undetermined,0
ff3e4eb,Fixing up CHANGELOG (#1430),2018,,,undetermined,0
4d0a44f,support ordered readframes,2018,,,undetermined,0
8ba9f19,remove dcd from timestep API test,2018,,,undetermined,0
e651f59,use timeseries,2018,,,undetermined,0
fcfbf5d,reactivate hypothesis tests,2018,,,undetermined,0
b409b20,general clean up,2018,,,undetermined,0
95a5808,add hypothesis to travis tests,2018,,,undetermined,0
ccbf0ba,DCD header improvements,2018,,,undetermined,0
4ea19bb,move unitcell handling from libdcd to DCDReader,2018,,,undetermined,0
911bff5,remove old module from setup.py,2018,,,undetermined,0
1888130,add header property,2018,,,undetermined,0
e64127f,remove duplicate tests,2018,,,undetermined,0
9e75910,remove old C dcd reader,2018,,,undetermined,0
5fb3878,improve dt unit handling,2018,,,undetermined,0
e2e8e84,start work on new dcd reader,2018,,,undetermined,0
23272c5,deactivate correl tests for now,2018,,,undetermined,0
51ba896,allow subset reading in readframes,2018,,,undetermined,0
9a07c00,speed up,2018,,,undetermined,0
66d42a2,add docs,2018,,,undetermined,0
6779240,removed conditional skipping of tests when scipy or matplotlib are missing,2018,,,undetermined,0
0c8522c,Remove useless file,2018,,,undetermined,0
853447c,Merge pull request #1404 from MDAnalysis/issue-1159-analysis-deps,2018,,,undetermined,0
f2f45f8,minor clean ups,2018,,,undetermined,0
82de16a,add new timeseries tests to test_dcd,2018,,,undetermined,0
3bc9c02,add readframes tests,2018,,,undetermined,0
3d5e2d7,reorder tests,2018,,,undetermined,0
f9492ee,yapify DCD,2018,,,undetermined,0
2c754d4,copy timestep,2018,,,undetermined,0
d3c437d,update libdcd and DCDReader docs,2018,,,undetermined,0
a56ec2a,scipy and matplotlib are imported at top in analysis,2018,,,undetermined,0
4eab969,make scipy and matplotlib full dependencies (#1159),2018,,,undetermined,0
eb1c001,DCD test improvements,2018,,,undetermined,0
afa87d1,ENH: early work adding asv benchmark suite to MDA.,2018,,,undetermined,0
f0170be,update changelog,2018,,,undetermined,0
9f24e0e,only add a commit if there is something staged,2018,,,undetermined,0
277127c,Merge pull request #1450 from utkbansal/pytest-analysis,2018,,,undetermined,0
a8ae6c9,updated TXYZ docs (#1631),2018,,,undetermined,0
36ae1d3,docs and changelog,2018,,,undetermined,0
a6be297,Added Tinker topology reader,2018,,,undetermined,0
beb08df,Added Tinker testfiles,2018,,,undetermined,0
ab5b5d9,Move asserts out of loop,2018,,,undetermined,0
d98f063,Merge pull request #1605 from utkbansal/t-str,2018,,,undetermined,0
4fde596,Merge pull request #1607 from utkbansal/t-xpdb,2018,,,undetermined,0
ed17728,Merge pull request #1608 from utkbansal/t-xyz,2018,,,undetermined,0
a8a2de5,RMSD groupselections are not superimposed any more,2018,,,undetermined,0
9b3cc87,improved docs in analysis.rms,2018,,,undetermined,0
1cc0275,Undo parametrize,2018,,,undetermined,0
559a459,Initial work (#1595),2018,,,undetermined,0
6a856aa,Merge pull request #1598 from utkbansal/t-pdb,2018,,,undetermined,0
76f98c5,Merge pull request #1596 from utkbansal/topology-laamps,2018,,,undetermined,0
9952012,DOCS: disable travis button in docs menu,2018,,,undetermined,0
8f5d4db,Merge pull request #1587 from utkbansal/topology-dms,2018,,,undetermined,0
60d013b,Merge pull request #1585 from MDAnalysis/note-about-python2-only-package,2018,,,undetermined,0
5408508,Added Tinker coordinate reader,2018,,,undetermined,0
d4f04ea,added rst stubs for tinker,2018,,,undetermined,0
fac3e8d,Get rid of @attr,2018,,,undetermined,0
f67a99e,Added documentation for Tinker file format,2018,,,undetermined,0
85a2786,doc improvements for RMSD and RMSF,2018,,,undetermined,0
ebf171b,add lib.util.get_weights(atoms  weights) function,2018,,,undetermined,0
59e2c22,Update TXYZ.py,2018,,,undetermined,0
c512595,Update TXYZParser.py,2018,,,undetermined,0
d5b6bf4,analysis.psa: removed deprecated mass_weighted,2018,,,undetermined,0
81d1352,analysis.align: cleaned up imports and docs,2018,,,undetermined,0
b345f66,analysis.align: removed deprecated mass_weighted,2018,,,undetermined,0
0acb796,Drop TestCase inheritence,2018,,,undetermined,0
77fa82e,Update __init__.py,2018,,,undetermined,0
69730f4,Merge pull request #1590 from utkbansal/topology-gro,2018,,,undetermined,0
7b383c1,Merge pull request #1597 from utkbansal/t-mol2,2018,,,undetermined,0
4c465e9,Merge pull request #1600 from utkbansal/t-pqr,2018,,,undetermined,0
5092593,improve handling of weights in analysis.rms,2018,,,undetermined,0
12467b0,analysis.rms: removed deprecated mass_weighted kw and doc improvements,2018,,,undetermined,0
cebbb70,relative imports on Tinker coordinate reader and topology parser,2018,,,undetermined,0
59299cc,add note about mock for python3 removal,2018,,,undetermined,0
74b5e23,TST: speed up gnm tests,2018,,,undetermined,0
4cb8c08,MAINT: yapf gnm,2018,,,undetermined,0
a5a584d,TST: test for deprecation warnings,2018,,,undetermined,0
0e2745f,general clean up of travis.yml,2018,,,undetermined,0
301c7eb,Merge pull request #1524 from MDAnalysis/issue-260-py3,2018,,,undetermined,0
7a5b9a7,Added docstring in PSAnalysis.cluster for dist_mat kwarg,2018,,,undetermined,0
179444d,Added python3 to build matrix,2018,,,undetermined,0
3dd9d3c,Merge pull request #1480 from utkbansal/f-u-nose,2018,,,undetermined,0
704107b,Remove parsernotfound (#1516),2018,,,undetermined,0
3e3ac06,New test for Hausdorff pair frames in pairs analysis  pairs analysis now also gives distance matrix,2018,,,undetermined,0
6bfbf1c,Added two tests for Hausdorff neighbors--only the distances,2018,,,undetermined,0
46448c9,New names for (w)avg_hausdorff tests + reverting back to old (same) test names: test_asymmetric_weight(),2018,,,undetermined,0
b48275e,Changed test name(s) from test_asymmetric_weight() to test_asymmetric_wavg_weight() and test_asymmetric_avg_weight()  need diff names for each test.,2018,,,undetermined,0
8bfa78a,refactor PCA tests (#1485),2018,,,undetermined,0
c3e9cc5,print slowest tests (#1486),2018,,,undetermined,0
e71888e,Prevent tests from littering (#1490),2018,,,undetermined,0
299a939,Drop comments for running tests with nose,2018,,,undetermined,0
16eae41,Remove mda_nosetests and nose plugins,2018,,,undetermined,0
b71471b,skip hole on osx for now.,2018,,,undetermined,0
d76c934,added coveralls to dep list,2018,,,undetermined,0
e0bc303,Merge pull request #1517 from MDAnalysis/py3builds,2018,,,undetermined,0
a486eac,Add a molnums topology attribute to TPR parser,2018,,,undetermined,0
0fa638a,MAINT: simplify neighbor search algorithm,2018,,,undetermined,0
559528f,Gnm speed up (#1579),2018,,,undetermined,0
ef1b0d4,Drop nose,2018,,,undetermined,0
4e070ea,Remove all occurences of @dec,2018,,,undetermined,0
349c936,Address reviews on molnums,2018,,,undetermined,0
0d11e11,test for #1487,2018,,,undetermined,0
65e5b4f,add NCDF format reader,2018,,,undetermined,0
3d73f44,TST: Removed some scipy-specific info from asv JSON file.,2018,,,undetermined,0
f54822f,MAINT: refactor wording and pep8 changes,2018,,,undetermined,0
36e5b14,Get rid of assert_raises,2018,,,undetermined,0
f3161a8,TST: Added traj reader striding asv test.,2018,,,undetermined,0
5b00422,DOC: Added MDA asv docs.,2018,,,undetermined,0
d8af6c7,Merge pull request #1553 from MDAnalysis/asv_bench_simplified,2018,,,undetermined,0
5fb8893,Replace the deprecated logger.warn (#1564),2018,,,undetermined,0
94fed0d,XTC/TRR-related doc update and cleanup.,2018,,,undetermined,0
d20554a,Doc update,2018,,,undetermined,0
14eef4e,added biopython to requirements and updated CHANGELOG,2018,,,undetermined,0
8750d04,Added tests for triclinic lammps data,2018,,,undetermined,0
e54bc85,Added more tests for lammps topology,2018,,,undetermined,0
3574c9c,Split lammps data tests into their own file (#466),2018,,,undetermined,0
d459037,Updated Lammps data reading,2018,,,undetermined,0
9.95E+06,Merge pull request #543 from MDAnalysis/issue-532,2018,,,undetermined,0
c779eac,Merge pull request #538 from MDAnalysis/issue/530,2018,,,undetermined,0
30cbc19,documented selection of backend for distance calculations,2018,,,undetermined,0
d399b7b,removed lib.parallel.distances,2018,,,undetermined,0
e98720f,Added test for openmp declaration,2018,,,undetermined,0
64816f0,Added flag for indicating if openmp was used to Cython submodules,2018,,,undetermined,0
3754059,Merge pull request #536 from MDAnalysis/scipy-ncdf-precision,2018,,,undetermined,0
d168f86,Merge pull request #529 from MDAnalysis/feature-selectparallel,2018,,,undetermined,0
19400a5,small modifications of distance calc backend selection,2018,,,undetermined,0
789acd9,removed c_numpy.pxd and replaced with 'cimport numpy',2018,,,undetermined,0
e4d258a,Merge pull request #534 from MDAnalysis/issue-533,2018,,,undetermined,0
34defab,enabled selecting between serial and OpenMP distance functions,2018,,,undetermined,0
0d11fab,Added PSA citation and DOI link to references list,2018,,,undetermined,0
4954d80,Finished improving lammps data parsing,2018,,,undetermined,0
5198654,change dimension in place,2018,,,undetermined,0
fffb5d5,Removed stray line,2018,,,undetermined,0
64ee221,Use cythonize to compile cython files,2018,,,undetermined,0
b7a143d,Merge pull request #559 from kain88-de/cythonize,2018,,,undetermined,0
5362bd5,Finalised changes for analysis.rdf and analysis.polymer,2018,,,undetermined,0
d424ccf,Merge pull request #558 from hainm/issue556,2018,,,undetermined,0
370c721,use context,2018,,,undetermined,0
c2d39e6,Merge branch 'develop' of https://github.com/MDAnalysis/mdanalysis into develop,2018,,,undetermined,0
9d56a86,Merge pull request #553 from MDAnalysis/issue/552-no-analysis-tests,2018,,,undetermined,0
bb42979,include analysis tests into MDAnalysisTests,2018,,,undetermined,0
daac999,Added tests for AnalysisBase,2018,,,undetermined,0
de72c29,Merge branch 'develop' into feature-polymers,2018,,,undetermined,0
e8c755f,Added basic tests for InterRDF,2018,,,undetermined,0
0c3aa90,Merge pull request #549 from MDAnalysis/issue-548,2018,,,undetermined,0
82ce412,Merge pull request #547 from MDAnalysis/feature-betterdata,2018,,,undetermined,0
06ec4b6,Merge pull request #546 from sseyler/develop,2018,,,undetermined,0
1475048,Tweak to PSA citation,2018,,,undetermined,0
833aa5d,add ZeroDivisionError exception to WaterOrientationRelaxation class,2018,,,undetermined,0
9ea277b,Add new writer test,2018,,,undetermined,0
48d106f,libxdrfile2 docs: added all exdr symbols,2018,,,undetermined,0
0ad9c10,Added BONDED back into to core.Selections,2018,,,undetermined,0
e815630,Added tests for prop selection,2018,,,undetermined,0
6d389eb,Removed unused CompositeSelection,2018,,,undetermined,0
7ff8710,Added tests for point selection,2018,,,undetermined,0
aac24f9,Merge pull request #513 from MDAnalysis/issue-512,2018,,,undetermined,0
7172d0f,More tests,2018,,,undetermined,0
50f6991,Change BaseReaderTest to check for TypeError,2018,,,undetermined,0
8466c64,Raise TypeError if write is not given a Timestep,2018,,,undetermined,0
97e1681,Changed Timestep tests to use floats,2018,,,undetermined,0
092e25b,Moved Timestep tests into new structure,2018,,,undetermined,0
96e3ce9,Merge pull request #474 from MDAnalysis/single-base-reader-test,2018,,,undetermined,0
63aa6e9,Add assert_timestep_almost_equal,2018,,,undetermined,0
5efe593,Added analysis.rdf.InterRDF,2018,,,undetermined,0
79e0a5d,Merge branch 'develop' into feature-polymers,2018,,,undetermined,0
2.57E+04,Add test files to test package.,2018,,,undetermined,0
232ee95,Convert XYZ-format to be tested with new test-class,2018,,,undetermined,0
86bf689,Merge pull request #509 from MDAnalysis/tests-tidyup,2018,,,undetermined,0
516c8c4,Removed unused Selection.__init__,2018,,,undetermined,0
3fd2104,ChainReader now properly computes times,2018,,,undetermined,0
b4ffb7b,removed unused associativity feature from Selection,2018,,,undetermined,0
946692e,Merge pull request #524 from kain88-de/new-test,2018,,,undetermined,0
99f2cc0,Merge pull request #525 from kain88-de/convert-dimenson-out-of-place,2018,,,undetermined,0
b34326a,Merge pull request #523 from MDAnalysis/issue-522,2018,,,undetermined,0
c675da7,Merge pull request #519 from MDAnalysis/issue-361,2018,,,undetermined,0
6bcc93e,Added distance selection tests for triclinic boxes,2018,,,undetermined,0
35fb1b0,Merge pull request #514 from MDAnalysis/issue-362,2018,,,undetermined,0
