Document Title,Abstract,Year,PDF Link,label,code,time
f553e23,Update Colvars library to version 2016-12-22,2018,,,undetermined,0
aa146e9,Moved fix_nvk to USER-MISC  updated documentation to reflect move,2018,,,undetermined,0
4dab673,remove leftover code,2018,,,undetermined,0
74a661a,Merge pull request #328 from akohlmey/print-last-command-on-error,2018,,,undetermined,0
e8e03dd,Updated the reference for the flow/gauss method  the new reference is much more comprehensive,2018,,,undetermined,0
2540fc2,Merge branch 'flow_gauss_changeRef' of github.com:sstrong99/lammps into pull-334,2018,,,undetermined,0
c59bcf3,change $MKLROOT to $(MKLROOT) as reported by @WeiLiPenguin,2018,,,undetermined,0
b2f67fe,Merge branch 'collected-small-bugfixes' of github.com:akohlmey/lammps into collected-small-bugfixes,2018,,,undetermined,0
04fe071,Merge pull request #6 from ibaned/cuda-lj-ctor-warning,2018,,,undetermined,0
7849871.0,Protect from divide by zero in mpi_timings() when printing results. e.g. If neighbor list(s) are never rebuilt  the Neigh time will be zero.,2018,,,undetermined,0
96259ea,Added source code and documentation for USER-CGDNA,2018,,,undetermined,0
aa0b327,Merge branch 'bugfix_dividebyzero' of https://github.com/timattox/lammps_USER-DPD into collected-small-bugfixes,2018,,,undetermined,0
61cff85,avoid not only division by zero  but also computing variance for short runs with insufficient resolution,2018,,,undetermined,0
374abea,some minor documentation integration tweaks for USER-CGDNA package,2018,,,undetermined,0
98ceb6f,add missing html files to lammps.book,2018,,,undetermined,0
afaacc6,add USER-CGDNA package with dependencies into the build system,2018,,,undetermined,0
fe8caa8,apply some LAMMPS formatting style conventions for include files,2018,,,undetermined,0
5d48bfd,USER-CGDNA whitespace cleanup: expand tabs and remove trailing whitespace,2018,,,undetermined,0
b988b29,remove dead code,2018,,,undetermined,0
8.36e+73,update USER-CGDNA examples to follow LAMMPS style,2018,,,undetermined,0
fa00e05,Make fix_rx request its own neighbor list,2018,,,undetermined,0
b220850,Removing neighbor list hack in fix_qeq_reax_kokkos,2018,,,undetermined,0
4a09399,during setup  checking timestep doesn't seem to be sufficient. comparing bins and stencil point  too.,2018,,,undetermined,0
f3a82f4,Included a flag to prevent multiple open_socket calls if run is included multiple times in the LAMMPS input,2018,,,undetermined,0
5abd6e5,reordering operations in Pair::init_style() to avoid segfaults w/o a kspace style,2018,,,undetermined,0
0a2b78a,rather than adjusting the communication cutoff  we just print out the minimum value needed and error out,2018,,,undetermined,0
c9bea60,Merge pull request #326 from Pakketeretet2/github-tutorial-update,2018,,,undetermined,0
c94030d,put pair_lj_coul in kokkos_type.h,2018,,,undetermined,0
1229f6f,Updated the reference for the flow/gauss method  the new reference is much more comprehensive,2018,,,undetermined,0
0b081b0,whitespace cleanup,2018,,,undetermined,0
a9f0b7d,Updating Kokkos lib,2018,,,undetermined,0
41eef5b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12423 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a6e4212,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12424 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
af21769,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12425 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
3e4d6f2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12426 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
69f3347,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12427 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d4e1503,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12429 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
cc1d9b3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12430 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ccd09e3,Updated images of succesful merge.,2018,,,undetermined,0
20a4e36,reduce warning when processing manual with sphinx,2018,,,undetermined,0
09af780,remove misleading comments,2018,,,undetermined,0
9250a55,Adding enable_lambda to KOKKOS_CUDA_OPTIONS,2018,,,undetermined,0
34cb402,make formatting comment consistent,2018,,,undetermined,0
ebd25cc,Updating docs for Kokkos package,2018,,,undetermined,0
20f8a8c,Merge branch 'master' into github-tutorial-update,2018,,,undetermined,0
1a81da0,print the last input line  when error->all() is called,2018,,,undetermined,0
e5ac49d,Merge branch 'master' into collected-small-bugfixes,2018,,,undetermined,0
0db2a07,another workaround for duplicate labels (which sphinx does not like),2018,,,undetermined,0
d014e00,ignore some newly added styles from packages.,2018,,,undetermined,0
95706ac,import contributed code for computes coord/atom and orientorder/atom,2018,,,undetermined,0
622d926,adapt example inputs for TAD and PRD to the change in compute coord/atom,2018,,,undetermined,0
7162caf,Squelching output from Makefile,2018,,,undetermined,0
1d0e600,formatting improvements and small corrections for timer settings and output discussions,2018,,,undetermined,0
d8bc590,Merge pull request #327 from stanmoore1/kokkos_lib_update,2018,,,undetermined,0
252e07e,Merge pull request #330 from akohlmey/collected-small-bugfixes,2018,,,undetermined,0
b0ebd3e,Merge pull request #1 from akohlmey/pull-310,2018,,,undetermined,0
1b9e50c,Merge pull request #331 from timattox/USER-DPD_fix_example_typo,2018,,,undetermined,0
e992bfe,remove unused variable,2018,,,undetermined,0
03c9c46,add missing KOKKOS_INLINE_FUNCTION attributes,2018,,,undetermined,0
672bbbe,add more missing KOKKOS_INLINE_FUNCTION attributes,2018,,,undetermined,0
cfe818a,remove unused variables from fix_cmap,2018,,,undetermined,0
f0a4ed6,add missing KOKKOS_INLINE_FUNCTION for params,2018,,,undetermined,0
6a74a81,consistent #ifdefs for fft3d variable,2018,,,undetermined,0
cf95ea0,fft3d: only declare variables when used,2018,,,undetermined,0
5b18421,fft3d : remove unused variables,2018,,,undetermined,0
5b29515,fft3d: use C++ loop declarations,2018,,,undetermined,0
2023fa2,consistent #ifdefs for fft3d variable (2),2018,,,undetermined,0
b5d622c,pppm_kokkos: remove unused variables,2018,,,undetermined,0
9daf7fb,pppm_kokkos: don't shadow member variables,2018,,,undetermined,0
e5d0bde,pppm_kokkos: remove useless statement,2018,,,undetermined,0
a5ff354,Merge pull request #351 from timattox/USER-DPD_pair_exp6_bugfix,2018,,,undetermined,0
868d95f,Merge pull request #352 from akohlmey/fix-skip-with-ghost-issue,2018,,,undetermined,0
5971d4c,Merge pull request #358 from ibaned/warnings,2018,,,undetermined,0
851f804,Merge pull request #361 from akohlmey/user-omp-fix-per-atom-data,2018,,,undetermined,0
18e5584,Merge pull request #354 from stanmoore1/kokkos_bugfixes,2018,,,undetermined,0
f8506fe,sync GHub with SVN,2018,,,undetermined,0
09fc8b0,kspace & dihedral can't do their own sync/modify,2018,,,undetermined,0
2a6f5e6,more preference of datamask over custom sync,2018,,,undetermined,0
5afd3e9,Adding support to npair_kokkos for triclinic-newton-on neighborlists,2018,,,undetermined,0
579cc6d,More tweaks to npair_kokkos for triclinic,2018,,,undetermined,0
053ee54,remove unused variable,2018,,,undetermined,0
1074c67,add missing return keywords,2018,,,undetermined,0
60b48c9,add missing KOKKOS_INLINE_FUNCTION attributes,2018,,,undetermined,0
7fc0970,Merge pull request #344 from timattox/USER-DPD_zero_compute,2018,,,undetermined,0
973bef4,Merge pull request #332 from akohlmey/coord-atom-orientorder-atom-enhancements,2018,,,undetermined,0
c19d201,Merge pull request #334 from sstrong99/flow_gauss_changeRef,2018,,,undetermined,0
8c5b108,Merge pull request #340 from stanmoore1/fix_rx_neighborlist,2018,,,undetermined,0
cd7bdf9,Merge pull request #341 from stanmoore1/qeq_kk_neighlist,2018,,,undetermined,0
83408b1,Merge pull request #342 from epfl-cosmo/ipi-multiinit-bug,2018,,,undetermined,0
ad4d299,Merge pull request #335 from stanmoore1/neighbor_fixes,2018,,,undetermined,0
c52a263,Merge pull request #339 from akohlmey/fixes-for-srp-example,2018,,,undetermined,0
d2fc88a,patch 17Jan17,2018,,,undetermined,0
4eb08a5,USER-DPD: Skip a0*stuff computations  if a0 was set to zero in pair_coeff. This saves around 10% of the runtime for many of our tests using SSA.,2018,,,undetermined,0
93262b5,Merge pull request #343 from timattox/USER-DPD_bugfix_molecule,2018,,,undetermined,0
3af4b3c,Merge pull request #337 from ohenrich/user-cgdna,2018,,,undetermined,0
3d40b51,remove unused variable,2018,,,undetermined,0
05cafb7,USER-DPD: cleanup initialization of splitFDT_flag in pair_dpd_fdt.cpp,2018,,,undetermined,0
f6cd986,"USER-DPD: Also apply ""check if a0 is zero"" optimization to pair_dpd_fdt This relates to commit 4eb08a5822 that was applied to pair_dpd_fdt_energy",2018,,,undetermined,0
fbfb1df,fix typo causing wrong neighbor list copy selections,2018,,,undetermined,0
f8d3c4c,Merge pull request #345 from timattox/USER-DPD_another_zero_compute,2018,,,undetermined,0
5d0e4e1,Merge pull request #346 from stanmoore1/kokkos_fixes,2018,,,undetermined,0
aa0ad9b,Merge pull request #349 from akohlmey/collected-small-fixes,2018,,,undetermined,0
caea897,add neighbor list kind output to screen,2018,,,undetermined,0
e699612,remove dead code,2018,,,undetermined,0
31976d1,skip list definition was missing NP_HALFFULL flag,2018,,,undetermined,0
b5cb74b,skip list build is compatible with NP_GHOST,2018,,,undetermined,0
04265d5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12422 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9.30E+07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12421 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
05f0f1d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12420 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
77dedf1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12419 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
efd8722,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12328 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6e622a5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12330 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f981460,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12331 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e3879a1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12332 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ef24ec8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12334 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
c2bd9af,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12335 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6a587c1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12336 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
47d7083,Tweaked GJF text,2018,,,undetermined,0
1bef8ec,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12340 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
a0fba99,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12341 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
05c3613,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12342 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
fbbbb73,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12343 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
15ae2e3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12344 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6809f93,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12345 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6e78f83,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12346 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
508ea4a,Added Steve's suggestions,2018,,,undetermined,0
4ea728d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12348 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
80b0216,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12349 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b74fcc8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12350 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
107a22b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12351 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5b64a67,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12352 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
bd0eaad,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12353 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
00dab32,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12354 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7d6b59f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12327 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b69be17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12326 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e3824e9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12325 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
405a2fd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12309 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b7e6d76,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12286 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d62844f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12287 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
92a3a22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12288 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f75219d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12292 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
927bf8f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12293 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
be1b3bd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12295 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
eb0e123,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12294 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2cff5bf,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12301 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b5ffafc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12302 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7e3fd44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12303 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0f6eb08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12310 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2fbbc61,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12322 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
71eeff3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12311 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d6c42ed,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12312 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
64bc87a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12313 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b05729b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12314 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
18a1c57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12315 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
10dfed7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12316 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
af7d84d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12317 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b2f3ef5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12318 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
3f6a802,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12320 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8831166,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12321 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d44d135,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12355 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
845f619,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12356 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9b5124c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12358 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
05aa1d3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12407 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e814b5d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12397 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
37ab275,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12398 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
af4909a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12399 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
3b20ca9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12400 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d143c88,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12401 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
9b4e856,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12402 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
451d5c0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12403 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
68d424d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12404 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f6c0d4f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12405 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
777e829,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12406 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
8dce3d3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12408 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
0c0e5c3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12394 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
31509b7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12409 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4a95e69,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12410 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
1fc5efe,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12411 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2a24e94,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12412 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ed06a48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12413 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
076914c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12414 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
2011475,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12415 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f05bbe4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12416 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f29fa0a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12417 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b3e0966,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12418 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dfde50e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12396 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
f3e1138,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12393 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6661ee7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12359 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6470879,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12372 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4e82448,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12360 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b3f5ea4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12363 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d1e51c4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12364 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d9f92fa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12365 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
7387b0c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12366 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
26fe852,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12367 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
71f5c17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12368 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
222d9ee,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12369 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
048a267,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12370 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
6e57c3a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12371 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
dc5ad10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12373 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
34d05e2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12391 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
444053f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12374 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
b2740c7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12375 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ead2711,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12376 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
e800337,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12377 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
ad4daad,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12379 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
4420cd0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12380 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
41d05e0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12381 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
5a518e7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12382 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
d01c12f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12383 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
eca79d4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12390 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018,,,undetermined,0
59f4a77,Whitespace change to npair_kokkos,2018,,,undetermined,0
033b07f,Merge pull request #363 from ibaned/obey-datamask,2018,,,undetermined,0
997142a,Merge pull request #364 from stanmoore1/kk_triclinic_neighlist,2018,,,undetermined,0
3807545.0,new keywords for read_data: extra/X/per/atoms + changes to docs,2018,,,undetermined,0
d47c6b2,Merge branch 'master' into USER-DPD_kokkos,2018,,,undetermined,0
3e2cd6d,Merging from master to 13Dec16 version,2018,,,undetermined,0
766b3fa,Merge branch 'exaalt' of gitlab.com:exaalt/lammps into exaalt,2018,,,undetermined,0
cf40104,Merge branch 'exaalt' of gitlab.com:exaalt/lammps into exaalt,2018,,,undetermined,0
a9d26b3,Updates to Kokkos files,2018,,,undetermined,0
a58f763,fix_latte unpdated,2018,,,undetermined,0
c0d6cbb,Updates to Kokkos files,2018,,,undetermined,0
d5f8f36,Change to fix_property_atom to allow virtual override of grow_arrays() function,2018,,,undetermined,0
a3c1d38,Adding Kokkos version of fix_property_atom,2018,,,undetermined,0
8474453,Merge branch 'master' into USER-DPD_kokkos: as of 17Dec16 patch,2018,,,undetermined,0
5cae3ec,Whitespace cleanup to pair_dpd_fdt_energy  should be cherry-picked to Master,2018,,,undetermined,0
ac57f47,Small whitespace tweak to pair_dpd_fdt_energy,2018,,,undetermined,0
21bb603,Porting recent changes from USER-DPD package to KOKKOS package,2018,,,undetermined,0
3f1f51c,Changes necessary for runtime testing of Kokkos styles,2018,,,undetermined,0
99910fc,Adding CPU runtime tested version of pair_dpd_fdt_energy_kokkos,2018,,,undetermined,0
